,gold,characters,hypothesis,value
84743,Юнармия,Юнармия,Юнармия,37.980709075927734
99308,доставка,доставка,доставка,37.99600601196289
123777,ограничение,ограничение,ограничение,38.00084686279297
81872,Часовой,Часовой,Часовой,38.00507354736328
149709,таксист,таксист,таксист,38.038230895996094
89626,бугорок,бугорок,бугорок,38.039024353027344
6213,Брянск,Брянск,Брянск,38.05093765258789
107105,квартира,квартира,квартира,38.0601921081543
92837,выхино,выхино,выхино,38.07133102416992
153234,хоккей,хоккей,хоккей,38.08646011352539
143496,свидетель,свидетель,свидетель,38.098426818847656
92651,выпуск,выпуск,вы пуск,38.10002899169922
105851,искусство,искусство,искусство,38.10586166381836
163487,Ил 78,Ил78,Ил 78,38.12190246582031
159436,7 вещей,7вещей,7вещей,38.13567352294922
71871,Слежка,Слежка,Слежка,38.13652801513672
69473,Самолеты,Самолеты,Самолеты,38.143653869628906
84995,Якутск,Якутск,Якутск,38.147865295410156
6399,ВИДЕО,ВИДЕО,ВИДЕО,38.16373825073242
34221,Кемерово,Кемерово,Кемерово,38.167964935302734
108491,конверты,конверты,конверты,38.171722412109375
112619,лошадь,лошадь,лошадь,38.174530029296875
142327,савеловский,савеловский,савеловский,38.17902755737305
122561,обручевский,обручевский,обручевский,38.188751220703125
156500,юбилей,юбилей,юбилей,38.19617462158203
89477,браслет,браслет,браслет,38.208396911621094
6383,ВЗВОД,ВЗВОД,ВЗВОД,38.24130630493164
30975,Идлиб,Идлиб,Идлиб,38.24658966064453
54111,Пакистан,Пакистан,Пакистан,38.24678421020508
133482,посылки,посылки,посылки,38.25313949584961
34758,Кинологи,Кинологи,Кинологи,38.27555847167969
110917,культура,культура,культура,38.280113220214844
118247,мчс,мчс,м ч с,38.281105041503906
54972,Патруль,Патруль,Патруль,38.3036003112793
85197,автобус,автобус,автобус,38.310367584228516
147122,сотрудник,сотрудник,сотрудник,38.32467269897461
90730,верблюд,верблюд,верблюд,38.36592483520508
3499,БРИКС,БРИКС,БРИКС,38.3758659362793
160276,Арми 2018,Арми2018,Арми 2018,38.3798942565918
94991,девушка,девушка,девушка,38.3803596496582
115729,можайский,можайский,можайский,38.38963317871094
158269,1 апреля,1апреля,1 апреля,38.39723205566406
126663,отрадное,отрадное,отрадное,38.40480422973633
99163,доллар,доллар,доллар,38.4288444519043
115291,миграция,миграция,миграция,38.460716247558594
80163,Финансы,Финансы,Финансы,38.467750549316406
159196,5 причин,5причин,5 причин,38.46971893310547
141227,розыск,розыск,розыск,38.47694778442383
169693,Ту 160,Ту160,Ту 160,38.498836517333984
66218,РХБЗ,РХБЗ,РХБЗ,38.50548553466797
4205,Белгород,Белгород,Белгород,38.528995513916016
33187,Итуруп,Итуруп,Итуруп,38.54560470581055
120199,нарушения,нарушения,нарушения,38.549800872802734
140421,ребенок,ребенок,ребенок,38.55287551879883
108119,коллегия,коллегия,коллегия,38.55876541137695
31909,Инновации,Инновации,Инновации,38.55923080444336
6291,Булгаков,Булгаков,Булгаков,38.570335388183594
110996,купюры,купюры,купюры,38.58572006225586
93816,головинский,головинский,головинский,38.58653259277344
98643,дизайн,дизайн,дизайн,38.58774948120117
111021,куркино,куркино,куркино,38.59682083129883
138799,продажи,продажи,продажи,38.611656188964844
14470,Воронеж,Воронеж,Воронеж,38.68839645385742
120873,нелегал,нелегал,нелегал,38.6947135925293
146659,содействие,содействие,содействие,38.70283508300781
14763,Восток России,ВостокРоссии,Восток России,38.7111701965332
42277,Масленица,Масленица,Масленица,38.738895416259766
104307,израиль,израиль,израиль,38.749046325683594
68929,СИРИЯ,СИРИЯ,СИРИЯ,38.75545120239258
92261,встреча,встреча,встреча,38.79003143310547
17934,Год ГО,ГодГО,ГодГО,38.7938117980957
101571,занятие,занятие,занятие,38.80051803588867
33755,Калибр,Калибр,Калибр,38.81733322143555
91428,внуково,внуково,внуково,38.826416015625
157573,12 июня,12июня,12 июня,38.85787582397461
160325,Армия 2017,Армия2017,Армия 2017,38.86661911010742
145271,скиммер,скиммер,скиммер,38.86851501464844
127319,патриот,патриот,патри от,38.88164138793945
56702,Поздравление,Поздравление,Поздравление,38.88683319091797
83708,Шойгу,Шойгу,Шойгу,38.88920593261719
146607,совещание,совещание,совещание,38.89298629760742
148955,строительство,строительство,строительство,38.89319610595703
153439,хорошевский,хорошевский,хорошевский,38.91348648071289
109707,концерт,концерт,концерт,38.91736602783203
100268,дюрер,дюрер,дюрер,38.94880676269531
94519,граждане,граждане,граждане,38.94892883300781
92863,выходной,выходной,выходной,38.958988189697266
79908,Устинова,Устинова,Устинова,38.96965026855469
115255,мигрант,мигрант,мигрант,38.98890686035156
76434,Строгино,Строгино,Строгино,39.007591247558594
153792,царицино,царицино,царицино,39.02189254760742
169619,Су 34,Су34,Су34,39.03127670288086
39164,Лошади,Лошади,Лошади,39.03256607055664
48393,Мурманск,Мурманск,Мурманск,39.0338020324707
99109,должность,должность,должность,39.0407829284668
89866,бутырский,бутырский,бутырский,39.042388916015625
155681,щукино,щукино,щукино,39.04775619506836
60080,Почта России,ПочтаРоссии,Почта России,39.06938934326172
58724,Полиция России,ПолицияРоссии,Полиция России,39.07066345214844
42245,Марьино,Марьино,Марьино,39.09686279296875
53915,ПМЭФ,ПМЭФ,ПМЭФ,39.1068229675293
108054,коап,коап,коап,39.147457122802734
130555,подросток,подросток,подросток,39.16476058959961
119135,наличники,наличники,наличники,39.16799545288086
93977,голуби,голуби,голуби,39.17112731933594
100878,женский день,женскийдень,женский день,39.19886016845703
154073,церемония,церемония,церемония,39.20503234863281
33903,Камчатка,Камчатка,Кам чатка,39.21929168701172
65431,Приморье,Приморье,Приморье,39.2256965637207
145228,сим карты,симкарты,симкарты,39.23234176635742
36262,Конкурс,Конкурс,Конкурс,39.234046936035156
105749,информация,информация,информация,39.32611083984375
122090,новый сайт,новыйсайт,новый сайт,39.3291130065918
94562,гражданин,гражданин,гражданин,39.330474853515625
2522,Армия России,АрмияРоссии,Армия России,39.34272384643555
6863,Ван Гог,ВанГог,Ван Гог,39.35812759399414
145766,снеговики,снеговики,снеговики,39.36907958984375
101483,задержание,задержание,задержание,39.379154205322266
150134,терминал,терминал,терминал,39.39380645751953
65473,Приступления,Приступления,Приступления,39.39753341674805
154803,чертаново,чертаново,чертаново,39.40205764770508
50570,Образование,Образование,Образование,39.413352966308594
110110,котенок,котенок,котенок,39.42609405517578
47900,Музеи,Музеи,Музеи,39.44843292236328
17200,ГИБДД,ГИБДД,ГИБДД,39.47752380371094
119580,наркомания,наркомания,наркомания,39.47848129272461
122043,новый год,новыйгод,новый год,39.502540588378906
151947,урлс,урлс,урлс,39.50532531738281
153029,футбол,футбол,фут бол,39.51983642578125
173607,рио 2016,рио2016,рио 2016,39.5202751159668
36377,Конкурсы,Конкурсы,Конкурсы,39.52256393432617
48747,НЦУО,НЦУО,НЦУО,39.54666519165039
32069,Ирландия,Ирландия,Ирландия,39.55950927734375
109749,коньково,коньково,коньково,39.571922302246094
14083,Вооружение,Вооружение,Вооружение,39.57680130004883
158458,22 июня,22июня,22 июня,39.57817077636719
19556,ДОСААФ,ДОСААФ,ДОСААФ,39.58130645751953
160383,Армия 2018,Армия2018,Армия 2018,39.5869026184082
86789,актуально,актуально,актуально,39.59431457519531
150698,трамвай,трамвай,трамвай,39.607383728027344
74047,Соревнования,Соревнования,Соревнования,39.619380950927734
58040,Полигоны,Полигоны,Полигоны,39.65909957885742
94660,грибники,грибники,грибники,39.68270492553711
130622,поздравления,поздравления,поздравления,39.683048248291016
101070,животное,животное,животное,39.694271087646484
66179,РОСИЗО,РОСИЗО,РОСИЗО,39.70307159423828
145632,служба,служба,служба,39.7190055847168
151742,уилсон,уилсон,у илсон,39.72119903564453
87639,бабушка,бабушка,ба бушка,39.72788619995117
129777,победители,победители,победители,39.735260009765625
121405,новогодник,новогодник,новогодник,39.744571685791016
95025,девушки,девушки,девушки,39.756099700927734
155741,экология,экология,экология,39.776161193847656
127381,патруль,патруль,патруль,39.780757904052734
118250,мы помним,мыпомним,мы помним,39.781768798828125
145424,скорбим,скорбим,скорбим,39.80912780761719
66155,РВиА,РВиА,РВиА,39.828548431396484
124986,останкинский,останкинский,останкинский,39.84135818481445
1241,Акербат,Акербат,Акербат,39.85326385498047
99189,донорство,донорство,донорство,39.8632698059082
50360,Новый год,Новыйгод,Новый год,39.86575698852539
112583,лотерея,лотерея,лотерея,39.88417053222656
112245,ломбард,ломбард,ломбард,39.8961181640625
51811,Опознание,Опознание,Опознание,39.915771484375
169627,Су 57,Су57,Су57,39.941646575927734
114310,медицина,медицина,медицина,39.9553108215332
157600,12 апреля,12апреля,12 апреля,39.955806732177734
116984,мошенники,мошенники,мошенники,39.96152114868164
113133,магазин,магазин,магазин,39.96701431274414
29525,Задержание,Задержание,Задержание,39.971763610839844
105817,иркутск,иркутск,иркутск,39.973724365234375
113167,майбах,майбах,майбах,39.975154876708984
85905,автопарк,автопарк,авто парк,39.998958587646484
100957,женщина,женщина,женщина,40.00004577636719
101442,задержан,задержан,задержан,40.01186752319336
19589,Дагестан,Дагестан,Дагестан,40.058773040771484
75540,Сталинград,Сталинград,Сталин град,40.074405670166016
1336,Алеппо,Алеппо,Алеп по,40.08440399169922
146486,собственность,собственность,собственность,40.08537673950195
104107,ивановское,ивановское,ивановское,40.085514068603516
37818,Крючек,Крючек,Крючек,40.08564376831055
17326,Гастроли,Гастроли,Гастроли,40.091529846191406
156813,якиманка,якиманка,я киманка,40.0961799621582
110962,кунцево,кунцево,кунцево,40.10033416748047
109794,коптево,коптево,коптево,40.10198211669922
150026,телефон,телефон,телефон,40.102806091308594
4160,Беларусь,Беларусь,Беларусь,40.109134674072266
137450,праздники,праздники,праздники,40.12978744506836
76838,Сызрань,Сызрань,Сызрань,40.20176315307617
143184,сахарово,сахарово,сахарово,40.22785568237305
148786,страхование,страхование,страхование,40.23065185546875
115605,михайлов,михайлов,михайлов,40.27435302734375
17471,Гернси,Гернси,Гернси,40.28160858154297
154745,черный кот,черныйкот,черный кот,40.28300476074219
153051,хамовники,хамовники,хамовники,40.28617477416992
19581,ДЭПЛ,ДЭПЛ,ДЭПЛ,40.29270553588867
152268,федеральный,федеральный,федеральный,40.295475006103516
138834,продукция,продукция,продукция,40.30464172363281
77114,Тайфун,Тайфун,Тайфун,40.327640533447266
76541,Суровикин,Суровикин,Суровикин,40.33852005004883
148858,страховка,страховка,страховка,40.347450256347656
152842,фотомарки,фотомарки,фото марки,40.34929275512695
159513,8 марта 2017,8марта2017,8 марта 2017,40.36149597167969
17274,ГУМВС,ГУМВС,ГУМВС,40.36681365966797
119727,наркотик,наркотик,наркотик,40.377323150634766
56336,Подлодки,Подлодки,Подлодки,40.3775634765625
153018,фскн,фскн,фскн,40.387840270996094
155519,шарапов,шарапов,шарапов,40.387935638427734
117692,музыкальная,музыкальная,музыкальная,40.38880920410156
131937,полицейский,полицейский,полицейский,40.394752502441406
33450,Кавалерия,Кавалерия,Кавалерия,40.402957916259766
122750,обязательно,обязательно,обязательно,40.40680694580078
48755,Награждение,Награждение,Награждение,40.407588958740234
50403,Норвегия,Норвегия,Норвегия,40.409629821777344
148910,стрит арт,стритарт,стритарт,40.45271301269531
66560,Ребенок,Ребенок,Ребенок,40.45588302612305
19380,Гудаута,Гудаута,Гудаута,40.462520599365234
6426,ВКС России,ВКСРоссии,ВКС России,40.47796630859375
152467,филателия,филателия,филателия,40.48136520385742
84483,Юбилеи,Юбилеи,Юбилеи,40.52332305908203
114912,метеорит,метеорит,метеорит,40.527862548828125
113387,масленица,масленица,масленица,40.532264709472656
40245,МФЮА,МФЮА,МФЮА,40.5338020324707
24114,День СВ,ДеньСВ,День С В,40.54970169067383
150659,трамваи,трамваи,трамваи,40.592525482177734
93037,гаджеты,гаджеты,гаджеты,40.60173034667969
149487,таблетки,таблетки,таблетки,40.60934066772461
112022,логистика,логистика,логистика,40.614768981933594
73707,Содружество,Содружество,Со дружество,40.6407585144043
132894,понедельник,понедельник,понедельник,40.67361831665039
93900,голосование,голосование,голосование,40.681243896484375
113287,марьино,марьино,марьино,40.69210433959961
93478,гибдд,гибдд,гибдд,40.69344711303711
126841,памятка,памятка,памятка,40.69353103637695
36562,Контракты,Контракты,Контракты,40.697296142578125
17259,ГУМВД,ГУМВД,ГУМВД,40.768009185791016
55813,Питкерн,Питкерн,Питкерн,40.77775192260742
146729,сокольники,сокольники,сокольники,40.786720275878906
88290,беременность,беременность,беременность,40.787742614746094
137793,пресненский,пресненский,пресненский,40.800777435302734
124552,оповещение,оповещение,оповещение,40.83803939819336
122351,носорог,носорог,носорог,40.844112396240234
117990,музыканты,музыканты,музыканты,40.84706497192383
149746,талисман,талисман,талисман,40.86595916748047
156060,эльбрус,эльбрус,эльбрус,40.872947692871094
132988,попугай,попугай,по пугай,40.886966705322266
40016,МВД России,МВДРоссии,МВД России,40.912559509277344
168323,СУ 24,СУ24,С У 24,40.95086669921875
34849,Киргизия,Киргизия,Киргизия,40.97947692871094
47915,Музеон,Музеон,Музеон,40.99560546875
126875,памятник,памятник,памятник,41.0014533996582
19454,ДВВОКУ,ДВВОКУ,ДВВОКУ,41.0088005065918
108163,колледж,колледж,колледж,41.01332092285156
114799,мейларт,мейларт,мейларт,41.015445709228516
147029,соревнования,соревнования,соревнования,41.02204513549805
34907,Кирхнер,Кирхнер,Кирхнер,41.02898406982422
86128,автопрокат,автопрокат,авто прокат,41.029659271240234
154500,чемпионы,чемпионы,чемпионы,41.062503814697266
80595,Франклин,Франклин,Франклин,41.064090728759766
146795,солнцево,солнцево,солнцево,41.068912506103516
146937,соревнование,соревнование,соревнование,41.0853385925293
152345,фестиваль,фестиваль,фестиваль,41.08806228637695
92953,гагаринский,гагаринский,гагаринский,41.11296844482422
17368,Герасимов,Герасимов,Герасимов,41.15420913696289
83674,Шевцова,Шевцова,Шевцова,41.1558723449707
53769,Открытки,Открытки,Открытки,41.162227630615234
256,Абхазия,Абхазия,Абхазия,41.186073303222656
33714,Казпочта,Казпочта,Каз почта,41.18661117553711
98877,дмитровский,дмитровский,дмитровский,41.189781188964844
113323,марьинский,марьинский,марь инский,41.19304275512695
138412,присяга,присяга,присяга,41.193111419677734
35226,Колумбия,Колумбия,Колумбия,41.197452545166016
118798,награждение,награждение,на граждение,41.20912170410156
104050,зябликово,зябликово,зябликово,41.227439880371094
109584,контроль,контроль,контроль,41.24412155151367
70570,Сейшелы,Сейшелы,Сейшелы,41.252681732177734
171541,дакар 2017,дакар2017,дакар 2017,41.25764846801758
132383,полиция России,полицияРоссии,полиция России,41.264705657958984
73011,Снайперы,Снайперы,Снай перы,41.28938293457031
30990,Ижевск,Ижевск,Ижевск,41.30125427246094
90211,вандализм,вандализм,вандал изм,41.31535720825195
84163,Эребуни,Эребуни,Эребуни,41.33757400512695
110828,крюково,крюково,крюково,41.34553146362305
55628,Пиноккио,Пиноккио,Пиноккио,41.34589767456055
87966,бауманская,бауманская,бауманская,41.35746765136719
55847,Подводники,Подводники,Подводники,41.40767288208008
94157,гольяново,гольяново,гольяново,41.498260498046875
168032,РИФ 2017,РИФ2017,РИФ 2017,41.505680084228516
51873,Опора России,ОпораРоссии,Опора России,41.5163459777832
124921,ормвд,ормвд,орм в д,41.522769927978516
130359,поджог,поджог,поджог,41.60177993774414
155570,шри ланка,шриланка,шриланка,41.61934280395508
50316,Новый Год,НовыйГод,Новый Год,41.629539489746094
39929,Львовский,Львовский,Львовский,41.64122009277344
129477,питстоп,питстоп,питстоп,41.67169952392578
167601,Поиск 2017,Поиск2017,Поиск 2017,41.68199920654297
112969,львята,львята,львята,41.68297576904297
168073,Ратник 3,Ратник3,Ратник 3,41.70505905151367
150536,тонировка,тонировка,тонировка,41.71824264526367
106065,истребители,истребители,истребители,41.72848129272461
94433,гостиница,гостиница,гостиница,41.7330436706543
13819,Волгоград,Волгоград,Волго град,41.73345184326172
34470,Кидбург,Кидбург,Кидбург,41.739051818847656
85658,автомойка,автомойка,автомойка,41.741336822509766
124130,октрытка,октрытка,октрытка,41.75796127319336
78584,ТиНАО,ТиНАО,Ти НАО,41.79500961303711
56517,Поехали,Поехали,По ехали,41.80315017700195
117147,моя полиция,мояполиция,моя полиция,41.80768966674805
161654,ВТБ 24,ВТБ24,ВТБ 24,41.82362365722656
91069,вешняки,вешняки,вешняки,41.83857727050781
142020,руководство,руководство,руководство,41.84600830078125
6503,ВМедА,ВМедА,В Мед А,41.85312271118164
48591,Мюнхен,Мюнхен,Мюнхен,41.856441497802734
73630,Соглашение,Соглашение,Соглашение,41.85853576660156
104656,интервью,интервью,интервью,41.85967254638672
10337,Водолазы,Водолазы,Водолазы,41.86282730102539
133340,пост о почте,постопочте,посто почте,41.873252868652344
92066,воскресник,воскресник,воскресник,41.8961296081543
125612,открытие,открытие,открытие,41.93170166015625
145183,сигареты,сигареты,сигареты,41.981956481933594
95759,день города,деньгорода,день города,41.999332427978516
3576,Балтийск,Балтийск,Балтийск,42.015472412109375
96878,день матери,деньматери,день матери,42.03493118286133
31110,Израиль,Израиль,Израиль,42.05070495605469
104025,зюзино,зюзино,зюзино,42.07883071899414
138117,преступления,преступления,преступления,42.08559799194336
145657,слушатели,слушатели,слушатели,42.09181213378906
74945,Спасатели,Спасатели,Спасатели,42.1153564453125
125662,открытка,открытка,открытка,42.11748504638672
3251,Астрахань,Астрахань,Астрахань,42.1315803527832
21404,День Города,ДеньГорода,День Города,42.13206481933594
157648,12 декабря,12декабря,12 декабря,42.13991165161133
140051,пятница,пятница,пятница,42.15652084350586
90536,велопарад,велопарад,вело парад,42.16899490356445
142215,рябиновая,рябиновая,рябиновая,42.184104919433594
147175,сотрудники,сотрудники,сотрудники,42.19182205200195
159238,6 апреля 2017,6апреля2017,6 апреля 2017,42.19355010986328
1977,Ансат У,АнсатУ,Ансат У,42.19898986816406
152970,фраза дня,фразадня,фразадня,42.20090103149414
131859,полицейские,полицейские,полицейские,42.202850341796875
30298,Здоровье,Здоровье,Здоровье,42.21670150756836
80279,Фолкнер,Фолкнер,Фолкнер,42.21995162963867
84452,ЮЗАО,ЮЗАО,Ю ЗАО,42.227439880371094
169539,Су 24М,Су24М,Су24М,42.24684524536133
152817,фото ПБ,фотоПБ,фото ПБ,42.25720977783203
153835,царицыно,царицыно,царицыно,42.26287841796875
34263,КзПКУ,КзПКУ,КзПКУ,42.271793365478516
91947,волейбол,волейбол,волей бол,42.285301208496094
40086,МГСЧС,МГСЧС,МГСЧС,42.3315544128418
152903,фотопроект,фотопроект,фото проект,42.390254974365234
166909,ОВР 202,ОВР202,ОВР202,42.39772033691406
38941,Линкольн,Линкольн,Линкольн,42.43564987182617
86199,автосалон,автосалон,авто салон,42.45844650268555
149104,суббота,суббота,суббота,42.47553634643555
1310,Алагяз,Алагяз,Ала гяз,42.510589599609375
32035,Иркутск,Иркутск,Иркутск,42.517967224121094
134367,почтальон,почтальон,почтальон,42.51969909667969
158674,29 февраля,29февраля,29февраля,42.53861618041992
162525,Запад 2017,Запад2017,Запад 2017,42.575069427490234
205,АКЕРБАТ,АКЕРБАТ,АКЕРБАТ,42.676734924316406
126616,открытки,открытки,открытки,42.72028350830078
55037,Пентагон,Пентагон,Пентагон,42.72197723388672
86456,автоугон,автоугон,авто угон,42.72744369506836
134502,почта россии,почтароссии,почта россии,42.73855209350586
30779,Ивановское,Ивановское,Ивановское,42.74669647216797
148608,с праздником,спраздником,спраздником,42.77248001098633
155708,экзамен,экзамен,эк замен,42.803794860839844
85837,автономера,автономера,автоно мера,42.81672668457031
111668,лефортово,лефортово,лефортово,42.83598709106445
52020,Оренбург,Оренбург,Оренбург,42.83632278442383
33413,КВВАУЛ,КВВАУЛ,КВВАУЛ,42.838600158691406
52320,Оружие России,ОружиеРоссии,Оружие России,42.84738540649414
91232,виды почты,видыпочты,виды почты,42.896080017089844
86254,автосервис,автосервис,авто сервис,42.904537200927734
168484,Селенга 2017,Селенга2017,Селенга 2017,42.920040130615234
38896,Линдберг,Линдберг,Линдберг,42.93993377685547
97552,день победы,деньпобеды,день победы,42.946529388427734
86057,автопробег,автопробег,авто пробег,42.95686721801758
37273,Коста Рика,КостаРика,Коста Рика,42.97408676147461
110866,кузьминки,кузьминки,кузь минки,43.002410888671875
19239,Грачонок,Грачонок,Грачонок,43.01221466064453
87370,апелляция,апелляция,апелляция,43.08952713012695
173644,с 8 марта,с8марта,с8 марта,43.10087203979492
17216,ГЛОНАСС,ГЛОНАСС,ГЛОНАСС,43.1160888671875
152204,фантастика,фантастика,фантастика,43.11964797973633
14279,Вопрос дня,Вопросдня,Во просдня,43.1272087097168
88450,бибирево,бибирево,бибирево,43.127342224121094
90012,важные даты,важныедаты,важные даты,43.13946533203125
150926,транспорт,транспорт,транспорт,43.14458084106445
158396,22 августа,22августа,22 августа,43.166770935058594
167158,ПМК 4,ПМК4,ПМК 4,43.18952178955078
158481,23 февраля,23февраля,23февраля,43.20475769042969
33081,Истребители,Истребители,Истребители,43.23436737060547
83628,ШИСБр,ШИСБр,ШИСБр,43.25239944458008
132752,полиция россии,полицияроссии,полиция россии,43.288516998291016
78884,Тополь М,ТопольМ,Тополь М,43.29579544067383
163608,КЭФ 2016,КЭФ2016,КЭФ 2016,43.29950714111328
155784,экономика,экономика,экономика,43.310699462890625
138209,приглашение,приглашение,приглашение,43.319515228271484
163570,КЭФ 2015,КЭФ2015,КЭФ 2015,43.34130859375
145710,смартфон,смартфон,смартфон,43.357357025146484
27097,Детский Мир,ДетскийМир,Детский Мир,43.38978958129883
49640,Новая Волна,НоваяВолна,Новая Волна,43.40846633911133
68672,Русское радио,Русскоерадио,Русское радио,43.414058685302734
152049,участковые,участковые,участковые,43.432010650634766
169765,ФИФА 2018,ФИФА2018,ФИФА 2018,43.43693923950195
161724,ВЭФ 2016,ВЭФ2016,ВЭФ 2016,43.44569778442383
102593,здоровье,здоровье,здоровье,43.458438873291016
5577,Болельщики,Болельщики,Болельщики,43.4722785949707
155623,штемпель,штемпель,штем пель,43.50102615356445
25630,День знаний,Деньзнаний,Деньзнаний,43.52139663696289
102651,знакомство,знакомство,знакомство,43.52163314819336
147552,соцсети,соцсети,соцсети,43.526424407958984
37368,Краснодар,Краснодар,Краснодар,43.56220245361328
79113,Тренировки,Тренировки,Тренировки,43.56306838989258
119773,наркотики,наркотики,наркотики,43.579280853271484
150987,тренировка,тренировка,тренировка,43.583335876464844
71585,Сингапур,Сингапур,Синга пур,43.61717987060547
48455,Мьянма,Мьянма,Мьянма,43.62847137451172
139586,проституция,проституция,проституция,43.63399887084961
117038,мошенничество,мошенничество,мошенничество,43.67060089111328
149983,телеграф,телеграф,теле граф,43.67894744873047
100200,дубнинская,дубнинская,дубнинская,43.68712615966797
69831,Сборная России,СборнаяРоссии,Сборная России,43.726566314697266
73206,Совет Дня,СоветДня,Совет Дня,43.729557037353516
87106,амфетамин,амфетамин,амфетамин,43.744388580322266
165083,МАКС 2017,МАКС2017,МАКС 2017,43.77775573730469
98742,для детей,длядетей,длядетей,43.8037109375
111720,лжеврач,лжеврач,лжеврач,43.805538177490234
159863,АРМИ 2017,АРМИ2017,АРМИ 2017,43.809417724609375
23248,День Рождения,ДеньРождения,День Рождения,43.81447982788086
161762,ВЭФ 2017,ВЭФ2017,ВЭФ 2017,43.834537506103516
38037,Куинджи,Куинджи,Куинджи,43.84587860107422
82114,Черемхово,Черемхово,Черемхово,43.855377197265625
47189,Мотострелки,Мотострелки,Мотострелки,43.87799835205078
65252,Преступники,Преступники,Преступники,43.88832473754883
81043,Хотиненко,Хотиненко,Хотиненко,43.9228630065918
154438,чемпионат,чемпионат,чемпионат,43.9370002746582
85043,Ярославль,Ярославль,Ярославль,43.93807601928711
17165,Вьетнам,Вьетнам,Вьет нам,43.938385009765625
2487,Армия РФ,АрмияРФ,Армия РФ,43.971736907958984
157706,12 стульев,12стульев,12 стульев,43.97591018676758
79183,Триумф,Триумф,Триумф,43.9951171875
111163,кутузовский,кутузовский,кутузовский,44.01722717285156
94615,граффити,граффити,граффити,44.034423828125
116733,мотовзвод,мотовзвод,мотов звод,44.03657913208008
116803,мотосезон,мотосезон,мото сезон,44.038021087646484
150479,толмачево,толмачево,толмачево,44.040855407714844
110030,коррупция,коррупция,коррупция,44.04595184326172
71787,Следователь,Следователь,Следователь,44.04924392700195
154146,цитата дня,цитатадня,цитата дня,44.050575256347656
140508,рекомендации,рекомендации,рекомендации,44.07578659057617
154549,черемушки,черемушки,чере мушки,44.08394241333008
127226,пассажир,пассажир,пассажир,44.092857360839844
116181,молодежь,молодежь,молодежь,44.16504669189453
152521,филокартия,филокартия,филокартия,44.187068939208984
79400,Удмуртия,Удмуртия,Удмуртия,44.26984786987305
96595,день знаний,деньзнаний,деньзнаний,44.27450180053711
151415,уведомление,уведомление,уведомление,44.29178237915039
121341,нидерланды,нидерланды,нидерланды,44.30576705932617
161538,ВСКС 15,ВСКС15,ВСКС 15,44.307044982910156
78921,Тренажеры,Тренажеры,Трена жеры,44.31190490722656
82166,Чернобыль,Чернобыль,Чернобыль,44.31743240356445
85583,автомобиль,автомобиль,автом обиль,44.35327911376953
111755,лианозово,лианозово,лианозово,44.35439682006836
89018,богородское,богородское,богородское,44.36429977416992
20462,Дед Мороз,ДедМороз,Дед Мороз,44.37190246582031
165033,МАКС 2015,МАКС2015,МАКС 2015,44.37376022338867
146110,снегопад,снегопад,снего пад,44.37648010253906
27030,Дети герои,Детигерои,Дети герои,44.388980865478516
149915,телеграмма,телеграмма,теле грамма,44.39041519165039
153108,хельсинки,хельсинки,хель синки,44.391319274902344
34800,Кинотавр,Кинотавр,Кинотавр,44.40747833251953
148686,стажировка,стажировка,стажировка,44.41122817993164
136927,почты мира,почтымира,почты мира,44.415130615234375
79609,Ульяновск,Ульяновск,Ульяновск,44.437904357910156
95256,дегунино,дегунино,дегунино,44.450557708740234
91325,вконтакте,вконтакте,вконтакте,44.45378112792969
80198,Финляндия,Финляндия,Финляндия,44.49267578125
120532,наши герои,нашигерои,наши герои,44.552032470703125
27928,Добрый Знак,ДобрыйЗнак,Добрый Знак,44.587257385253906
156533,ювелирный,ювелирный,ювелирный,44.61262130737305
137549,презентация,презентация,презентация,44.62210464477539
31146,Ингушетия,Ингушетия,Ингушетия,44.6807746887207
110386,красноярск,красноярск,красноярск,44.68529510498047
66341,Разведчики,Разведчики,Разведчики,44.69147872924805
149138,субботник,субботник,субботник,44.757164001464844
155838,экскурсия,экскурсия,экскурсия,44.763023376464844
161671,ВФМС 2017,ВФМС2017,ВФМС 2017,44.77116394042969
162254,ДМСЕ 2017,ДМСЕ2017,ДМСЕ 2017,44.784793853759766
85130,авиапочта,авиапочта,авиа почта,44.79704666137695
88496,бирюлево,бирюлево,бирюлево,44.84831237792969
31967,Иннополис,Иннополис,Инно полис,44.856536865234375
33787,Калининград,Калининград,Калинин град,44.85731887817383
8295,Верный Друг,ВерныйДруг,Верный Друг,44.87950897216797
89933,важная дата,важнаядата,важная дата,44.90686798095703
87777,банкнота,банкнота,бан кнота,44.964012145996094
162388,Дружба 2017,Дружба2017,Дружба 2017,44.96779251098633
103990,зоопарк,зоопарк,зо опарк,44.973846435546875
120799,некрасовка,некрасовка,некрасовка,44.98651885986328
152402,филателист,филателист,филателист,44.993900299072266
23210,День РТВ,ДеньРТВ,День РТВ,44.998512268066406
55090,Первый Канал,ПервыйКанал,Первый Канал,45.003448486328125
107808,китай город,китайгород,китай город,45.01017761230469
143554,сделай сам,сделайсам,с делайсам,45.02145767211914
30347,Зеленоград,Зеленоград,Зелено град,45.022804260253906
22110,День Знаний,ДеньЗнаний,День Знаний,45.06536865234375
86912,альпинист,альпинист,альпинист,45.11259078979492
26804,Дети Герои,ДетиГерои,Дети Герои,45.117610931396484
140310,распродажа,распродажа,распродажа,45.12248229980469
