,gold,characters,hypothesis,value
70503,oh no you didnt,ohnoyoudidnt,oh no you didnt,29.89303970336914
77969,FAIl,FAIl,FAIl,29.91932487487793
75300,geek camp,geekcamp,geekcamp,29.925636291503906
25174,punchdrunk,punchdrunk,punchdrunk,29.92812728881836
64705,melting away,meltingaway,melting away,29.93905258178711
57319,true blood,trueblood,trueblood,29.94635772705078
53437,anti patterns,antipatterns,antipatterns,29.961864471435547
66186,grand rapids,grandrapids,grand rapids,30.031658172607422
35001,hbmf,hbmf,hbmf,30.03221893310547
66404,wieters,wieters,wieters,30.037580490112305
71914,UPS sucks,UPSsucks,UPS sucks,30.054340362548828
17703,hatton,hatton,hatton,30.056884765625
15034,mdsw,mdsw,mdsw,30.061315536499023
74041,s1e8,s1e8,s1e8,30.061365127563477
40475,bento box,bentobox,bento box,30.083072662353516
43009,feeling sorry for myself,feelingsorryformyself,feeling sorry for myself,30.151691436767578
77140,tonight show,tonightshow,tonight show,30.158748626708984
12427,tweet jack,tweetjack,tweetjack,30.179412841796875
57391,i lose weight,iloseweight,i lose weight,30.191974639892578
63306,Twedding,Twedding,T wedding,30.19333839416504
17481,divorce party,divorceparty,divorce party,30.227535247802734
75797,lazy eye,lazyeye,lazy eye,30.281837463378906
50836,iphone dev,iphonedev,iphonedev,30.304452896118164
15880,FLETCHER DAY,FLETCHERDAY,FLETCHER DAY,30.318347930908203
25254,twitter takeover,twittertakeover,twitter takeover,30.39093780517578
3744,Fifth Summit,FifthSummit,Fifth Summit,30.408222198486328
24582,mothers day,mothersday,mothers day,30.428396224975586
70009,Virtual Kiss,VirtualKiss,Virtual Kiss,30.444461822509766
64950,gfail,gfail,gfail,30.477825164794922
47857,Save Earl,SaveEarl,Save Earl,30.478965759277344
53349,follow Art,followArt,follow Art,30.492151260375977
63797,webdu,webdu,webdu,30.4969425201416
13563,follow friday,followfriday,followfriday,30.50363540649414
54725,GA 2009,GA2009,GA 2009,30.528650283813477
59717,Save Me From Hell,SaveMeFromHell,Save Me From Hell,30.57961082458496
5191,nufc,nufc,nufc,30.61374855041504
53863,follow Friday,followFriday,follow Friday,30.619945526123047
2506,game arena,gamearena,game arena,30.64504051208496
3326,sat chat,satchat,satchat,30.657184600830078
70237,red mango,redmango,redmango,30.668678283691406
55480,virgin media,virginmedia,virginmedia,30.69721221923828
55227,maternal health,maternalhealth,maternal health,30.70969581604004
27218,anti funny,antifunny,antifunny,30.71337127685547
71545,sleep deprived,sleepdeprived,sleep deprived,30.73109245300293
36871,the green death,thegreendeath,the green death,30.74597930908203
66138,ad lounge,adlounge,adlounge,30.749406814575195
51574,large pussy,largepussy,large pussy,30.80467414855957
76646,death whale,deathwhale,deathwhale,30.80768394470215
60536,far poll,farpoll,far poll,30.845970153808594
197,camera fail,camerafail,camera fail,30.932315826416016
14393,Team Britney,TeamBritney,Team Britney,30.95047378540039
77320,twpp,twpp,twpp,30.998294830322266
70727,friend fail,friendfail,friend fail,31.011417388916016
16851,Waltz With Bashir,WaltzWithBashir,Waltz With Bashir,31.01877784729004
53790,sick friday,sickfriday,sick friday,31.030908584594727
50811,twhirl,twhirl,twhirl,31.05042839050293
12026,Lions 09,Lions09,Lions 09,31.071481704711914
8728,otalia,otalia,otalia,31.137699127197266
39246,write chat,writechat,writechat,31.14849090576172
45440,flylady,flylady,flylady,31.15114974975586
15247,free realms,freerealms,free realms,31.166542053222656
35585,cloud fail,cloudfail,cloudfail,31.18603515625
22939,frenchie b,frenchieb,frenchieb,31.19195556640625
50713,coffee club,coffeeclub,coffee club,31.20967674255371
46675,4 networking,4networking,4 networking,31.233219146728516
34107,google wtf,googlewtf,google wtf,31.260677337646484
2099,blue peter,bluepeter,blue peter,31.267261505126953
15866,DKAJ,DKAJ,DK AJ,31.313432693481445
50031,perl tweet,perltweet,perl tweet,31.316139221191406
14363,laddas,laddas,laddas,31.32421875
34528,l3ree,l3ree,l3ree,31.342098236083984
13467,pc 09,pc09,pc09,31.34917449951172
49533,ninja tweet,ninjatweet,ninja tweet,31.354326248168945
9642,Henry Wood House,HenryWoodHouse,Henry Wood House,31.35547637939453
28725,apple fail,applefail,applefail,31.38282585144043
71275,flash camp,flashcamp,flash camp,31.43378257751465
18668,A1GP,A1GP,A1GP,31.447242736816406
64092,bad microsoft,badmicrosoft,bad microsoft,31.501304626464844
37768,share point,sharepoint,sharepoint,31.507936477661133
58859,sack of dicks,sackofdicks,sack of dicks,31.520904541015625
30504,project aware,projectaware,project aware,31.531814575195312
51151,vfth,vfth,vfth,31.532577514648438
33759,NHL Tweet up,NHLTweetup,NHL Tweetup,31.543964385986328
33928,fix reply,fixreply,fix reply,31.5748291015625
40521,future summit,futuresummit,future summit,31.595041275024414
18547,django con,djangocon,djangocon,31.608774185180664
54516,download 2009,download2009,download 2009,31.61471939086914
39048,we should find out,weshouldfindout,we should find out,31.63554573059082
47409,Bash mash,Bashmash,Bashmash,31.656213760375977
24696,Save Dollhouse,SaveDollhouse,Save Dollhouse,31.733081817626953
8071,cold remedy,coldremedy,cold remedy,31.735227584838867
30335,twiist,twiist,twiist,31.73531723022461
26987,euroko,euroko,euroko,31.736431121826172
23485,sa votes,savotes,savotes,31.76268196105957
24172,Sanctuary Sunday,SanctuarySunday,Sanctuary Sunday,31.787717819213867
16180,spsdc,spsdc,spsdc,31.787973403930664
5700,geek meet,geekmeet,geekmeet,31.809619903564453
40617,twitter fon,twitterfon,twitterfon,31.810348510742188
17120,bck 5,bck5,bck5,31.823942184448242
67976,insane defaults,insanedefaults,insane defaults,31.832639694213867
76144,note to god,notetogod,note to god,31.833999633789062
46355,heart balloon,heartballoon,heart balloon,31.848587036132812
21747,next 09,next09,next09,31.8531436920166
37514,type nerd,typenerd,type nerd,31.86072540283203
59225,hungee,hungee,hungee,31.872081756591797
31162,ukrds,ukrds,ukrds,31.88423728942871
9164,mw 2009,mw2009,mw2009,31.9176025390625
32080,win playlist,winplaylist,win playlist,31.919979095458984
11600,nation of idiots,nationofidiots,nation of idiots,31.96154022216797
70282,maker faire,makerfaire,makerfaire,32.0030403137207
59428,riesling,riesling,riesling,32.016536712646484
12083,sage pay,sagepay,sagepay,32.04130554199219
63427,favorite icecream,favoriteicecream,favorite icecream,32.04155731201172
38501,shit stack,shitstack,shitstack,32.04338455200195
6493,hac 5,hac5,hac5,32.111534118652344
27575,pyggy,pyggy,pyggy,32.1795539855957
20289,celebrity apprentice,celebrityapprentice,celebrityapprentice,32.20806884765625
47592,emc world,emcworld,emcworld,32.20820617675781
44090,where camp,wherecamp,wherecamp,32.24508094787598
62892,topic maps,topicmaps,topic maps,32.25477981567383
42134,hate monday,hatemonday,hate monday,32.25959396362305
35451,india votes,indiavotes,india votes,32.263084411621094
35642,28 fresh,28fresh,28fresh,32.29171562194824
53549,mu story,mustory,mu story,32.30282402038574
4901,spec trial,spectrial,spectrial,32.315093994140625
30679,Pistol Wink,PistolWink,Pistol Wink,32.3257942199707
63959,farting loud,fartingloud,farting loud,32.40206527709961
18166,dddsw,dddsw,dddsw,32.430124282836914
2748,twunes,twunes,twunes,32.466989517211914
74162,wvfn,wvfn,wvfn,32.47984504699707
14315,MWYDA,MWYDA,MWYDA,32.50345230102539
7679,wake training,waketraining,wake training,32.50529861450195
1117,baby punch,babypunch,baby punch,32.52473068237305
33353,bring back life,bringbacklife,bring back life,32.527462005615234
14986,Chris Flu,ChrisFlu,ChrisFlu,32.54441833496094
28989,fix replies,fixreplies,fix replies,32.5515079498291
12829,aces 2009,aces2009,aces2009,32.56714630126953
10046,music monday,musicmonday,music monday,32.57221984863281
849,fantasy surfer,fantasysurfer,fantasy surfer,32.57457160949707
67489,social media tv,socialmediatv,social media tv,32.60677719116211
30747,oph crack,ophcrack,ophcrack,32.61476516723633
22160,twdn,twdn,twdn,32.61721611022949
7005,amazon fail,amazonfail,amazon fail,32.627960205078125
33189,punt astrophe,puntastrophe,puntastrophe,32.6299934387207
66447,mountain jam,mountainjam,mountain jam,32.658058166503906
530,twit teriffic,twitteriffic,twitteriffic,32.67019462585449
45924,microsoft fail,microsoftfail,microsoft fail,32.67934799194336
19129,podcast friday,podcastfriday,podcast friday,32.695343017578125
56980,element sc,elementsc,elementsc,32.73953437805176
43240,up to no good,uptonogood,up to no good,32.765127182006836
16216,spark people,sparkpeople,spark people,32.76615524291992
36228,TDC ag,TDCag,TDCag,32.77204704284668
75171,beer friday,beerfriday,beer friday,32.79249954223633
6412,Felipe Baby,FelipeBaby,Felipe Baby,32.829349517822266
33514,chrome sucks,chromesucks,chrome sucks,32.84690475463867
46325,iabnet,iabnet,iabnet,32.88094902038574
5107,fifth summit,fifthsummit,fifth summit,32.88602828979492
38757,sulax,sulax,sulax,32.886322021484375
23421,140 Sunday,140Sunday,140 Sunday,32.916175842285156
38285,post hunt,posthunt,post hunt,32.92282676696777
54330,kids min,kidsmin,kidsmin,32.94174575805664
10583,pol 09,pol09,pol09,32.95760154724121
67612,comet 09,comet09,comet09,32.976016998291016
13423,rock plat,rockplat,rockplat,32.98332595825195
64045,lil oven,liloven,liloven,32.9970760345459
44880,tek 09,tek09,tek09,33.00462341308594
71980,miss him already,misshimalready,miss him already,33.008995056152344
21830,star wars day,starwarsday,starwarsday,33.055885314941406
23005,nerd prom,nerdprom,nerd prom,33.066871643066406
7547,skater hockey,skaterhockey,skaterhockey,33.08266067504883
16123,frankie 95,frankie95,frankie95,33.085350036621094
32186,future sonic,futuresonic,future sonic,33.098487854003906
24881,technological racism,technologicalracism,technological racism,33.11910629272461
1997,Mesh 09,Mesh09,Mesh 09,33.12639617919922
7,therapy fail,therapyfail,therapy fail,33.18406677246094
47951,sony sucks,sonysucks,sony sucks,33.21666717529297
36065,Lime is back,Limeisback,Lime is back,33.25114822387695
14334,biz case,bizcase,biz case,33.265052795410156
20664,sam bradley,sambradley,sam bradley,33.27523422241211
34297,3 hot words,3hotwords,3 hot words,33.286354064941406
50926,forecast friday,forecastfriday,forecast friday,33.28710174560547
10176,poss con,posscon,posscon,33.29308319091797
21027,city rail,cityrail,city rail,33.30619812011719
48167,au remix,auremix,au remix,33.31803894042969
42673,lost arg,lostarg,lostarg,33.31822204589844
43489,still smokefree,stillsmokefree,still smoke free,33.32733917236328
15824,munlei,munlei,munlei,33.33720397949219
54190,leeds united,leedsunited,leedsunited,33.40370178222656
34002,ass trending,asstrending,ass trending,33.4054069519043
12928,rails conf,railsconf,railsconf,33.434024810791016
21777,taste camp,tastecamp,taste camp,33.458106994628906
55021,tweet coding,tweetcoding,tweetcoding,33.48536682128906
49428,adam lambert,adamlambert,adam lambert,33.496952056884766
34512,NKTOB,NKTOB,NKTOB,33.50579833984375
60568,smc chicago,smcchicago,smcchicago,33.552818298339844
30366,net prophet,netprophet,net prophet,33.562095642089844
1922,nick darcy,nickdarcy,nickdarcy,33.59214782714844
15664,mh strategy,mhstrategy,mh strategy,33.65391540527344
29446,boycott nick,boycottnick,boycott nick,33.65595626831055
446,stuck record,stuckrecord,stuck record,33.67665100097656
62999,bored boots,boredboots,boredboots,33.698020935058594
52812,dunkin donuts,dunkindonuts,dunkin donuts,33.761146545410156
70182,geeks on a plane,geeksonaplane,geeks on a plane,33.819156646728516
63205,war is fucked,warisfucked,war is fucked,33.822601318359375
68954,amc main,amcmain,amc main,33.86809539794922
44198,famous lovelies,famouslovelies,famous lovelies,33.869998931884766
66910,IDP Relief,IDPRelief,IDP Relief,33.8702278137207
18808,save chuck,savechuck,savechuck,33.88142395019531
48826,platform biased,platformbiased,platform biased,33.88560104370117
55407,Sav Earl,SavEarl,Sav Earl,33.903770446777344
67447,bike TO,bikeTO,bike TO,33.929691314697266
8345,NHL tweetup,NHLtweetup,NHL tweetup,33.94183349609375
47898,SB drinks,SBdrinks,SB drinks,33.976016998291016
73721,startup 2 startup,startup2startup,startup2startup,33.97736358642578
11499,LBF 09,LBF09,LBF09,33.98994445800781
4963,whuffie,whuffie,whuffie,34.00636291503906
20206,we are lasers,wearelasers,we are lasers,34.0157470703125
16803,hn date,hndate,hndate,34.021183013916016
13381,hamthrax,hamthrax,hamthrax,34.04421615600586
45845,t barcamp,tbarcamp,tbarcamp,34.07987594604492
12115,ipv6 summit,ipv6summit,ipv6summit,34.08929443359375
20955,pixel tamer,pixeltamer,pixel tamer,34.09463882446289
75756,jay leno,jayleno,jayleno,34.10859298706055
67871,metaverse u,metaverseu,metaverseu,34.22393798828125
41678,gr8 conf,gr8conf,gr8conf,34.2265625
10330,tweet dare,tweetdare,tweetdare,34.22785186767578
54902,LA ftw,LAftw,LA ftw,34.30693054199219
74854,wish 27,wish27,wish27,34.33512496948242
13789,aloha friday,alohafriday,aloha friday,34.38121032714844
69451,NO FAKERY,NOFAKERY,NO FAKERY,34.42079162597656
65382,stevie wonder,steviewonder,stevie wonder,34.42878341674805
46064,comic relief party,comicreliefparty,comic relief party,34.43424606323242
54634,meta meets,metameets,metameets,34.5423583984375
64453,screengrab 09,screengrab09,screengrab09,34.54924011230469
11068,Opposite Tuesday,OppositeTuesday,Opposite Tuesday,34.57007598876953
12482,jonas live,jonaslive,jonaslive,34.591712951660156
39644,i am so graceful,iamsograceful,i am so graceful,34.59276580810547
49730,save earl,saveearl,save earl,34.6114501953125
72680,atl tweet,atltweet,atltweet,34.63154602050781
64925,sccr18,sccr18,sccr18,34.63793182373047
10885,prosehos,prosehos,prosehos,34.6515998840332
11475,sv 2009,sv2009,sv2009,34.70158386230469
33969,owjen,owjen,owjen,34.72062683105469
26079,when i were a lad,wheniwerealad,when i were a lad,34.737667083740234
73017,the green teen,thegreenteen,the green teen,34.744773864746094
58942,traffic za,trafficza,trafficza,34.799354553222656
17128,TYGa man,TYGaman,TYGaman,34.804847717285156
45480,cf objective,cfobjective,cf objective,34.81129455566406
77854,open space code,openspacecode,open space code,34.82915496826172
74833,xbox e3,xboxe3,xbox e3,34.87657928466797
34355,damn heroin,damnheroin,damn heroin,34.882266998291016
23740,open hack london,openhacklondon,openhacklondon,34.91460418701172
55983,cow friday,cowfriday,cowfriday,34.91958999633789
69365,feast friday,feastfriday,feast friday,34.92526626586914
38176,football 3 s,football3s,football3s,34.9344482421875
46458,mayhem crew,mayhemcrew,mayhem crew,34.93749237060547
29993,twit hugs,twithugs,twithugs,34.94134521484375
37134,book mooch,bookmooch,bookmooch,34.983882904052734
10426,fiesta movement,fiestamovement,fiesta movement,35.019287109375
77381,mars is coming,marsiscoming,mars is coming,35.036434173583984
5239,sota 09,sota09,sota09,35.065101623535156
5948,ned fail,nedfail,nedfail,35.066871643066406
22471,shop to earn,shoptoearn,shop to earn,35.10226821899414
41977,charity tuesday,charitytuesday,charity tuesday,35.1064453125
68353,tv _ addict,tv_addict,tv_addict,35.11568069458008
71517,3 aaah,3aaah,3aaah,35.11846923828125
3256,maximo park,maximopark,maximopark,35.158966064453125
53962,EAS active,EASactive,EAS active,35.18357849121094
12311,kentucky derby,kentuckyderby,kentucky derby,35.19367599487305
35051,craving something sweet,cravingsomethingsweet,craving something sweet,35.209266662597656
2825,pain buddies,painbuddies,pain buddies,35.2270622253418
3505,camp courage,campcourage,camp courage,35.27024459838867
23885,wakeskate,wakeskate,wake skate,35.28131103515625
28006,twitter 4 vg,twitter4vg,twitter4vg,35.29957580566406
13483,flossy love,flossylove,flossylove,35.3040771484375
34568,People Browsr,PeopleBrowsr,PeopleBrowsr,35.44115447998047
73544,grammar nazi,grammarnazi,grammar nazi,35.46819305419922
21366,paw party,pawparty,paw party,35.48906326293945
67652,omg impatient,omgimpatient,omg impatient,35.50997543334961
21983,beacon Hotel,beaconHotel,beacon Hotel,35.54669189453125
62686,climber pickup,climberpickup,climber pickup,35.573516845703125
32279,sust now,sustnow,sustnow,35.575313568115234
12893,aware sg,awaresg,awaresg,35.60685729980469
22555,sig jeans,sigjeans,sig jeans,35.63215637207031
28857,trend fixing,trendfixing,trendfixing,35.6546516418457
35674,twumpet,twumpet,twumpet,35.66384506225586
34209,SMC Sea,SMCSea,SMCSea,35.67190933227539
37890,book blockade,bookblockade,book blockade,35.677433013916016
51640,unnecessary _ shit,unnecessary_shit,unnecessary_shit,35.69322967529297
54281,twiparty,twiparty,twiparty,35.733314514160156
51471,legend of the seeker,legendoftheseeker,legend of the seeker,35.75880432128906
44147,Twitarrr,Twitarrr,Twitarrr,35.7640380859375
52778,Coktup,Coktup,Coktup,35.77060317993164
71465,anti boyle,antiboyle,antiboyle,35.823158264160156
68300,ox teach,oxteach,oxteach,35.8388671875
72646,palm pre,palmpre,palmpre,35.84004211425781
12648,cartoon avie,cartoonavie,cartoon avie,35.9059944152832
5267,web raising,webraising,web raising,35.91169357299805
12188,lions 2009,lions2009,lions 2009,35.947235107421875
20102,star trek arg,startrekarg,startrekarg,36.01911163330078
41874,make histori,makehistori,makehistori,36.020416259765625
63353,coffe club,coffeclub,coffeclub,36.07292938232422
24374,twitter musical,twittermusical,twitter musical,36.07676696777344
26614,Bring Tara Back,BringTaraBack,Bring Tara Back,36.16781234741211
51285,save Earl,saveEarl,saveEarl,36.1970100402832
74350,moustache fail,moustachefail,moustache fail,36.243473052978516
18189,magical moms,magicalmoms,magical moms,36.24590301513672
9946,symp 09,symp09,symp09,36.324127197265625
15323,tff 2009,tff2009,tff2009,36.338722229003906
13016,sleepless in seattle,sleeplessinseattle,sleepless in seattle,36.34991455078125
7343,chick in train,chickintrain,chickintrain,36.3505859375
35860,fringe failure,fringefailure,fringe failure,36.35867691040039
5780,inline slalom,inlineslalom,inline slalom,36.37343215942383
38629,go jays go,gojaysgo,gojaysgo,36.411617279052734
66068,rr theatre,rrtheatre,rrtheatre,36.45349884033203
77624,bionic commando,bioniccommando,bionic commando,36.4708137512207
50551,amped 180,amped180,amped 180,36.504146575927734
64688,BEA 09,BEA09,BE A 09,36.50944137573242
2045,IVAA 09,IVAA09,IVAA09,36.596717834472656
63143,bad optus,badoptus,bad optus,36.646629333496094
18283,Hollywood Rcds,HollywoodRcds,Hollywood Rcds,36.66565704345703
20839,kosher FAIL,kosherFAIL,kosherFAIL,36.7060546875
18920,barista wannabe,baristawannabe,barista wannabe,36.72494125366211
49347,singh bca,singhbca,singhbca,36.75379943847656
20740,Hoppus day,Hoppusday,Hoppusday,36.7800407409668
17297,mp expenses,mpexpenses,mp expenses,36.81309127807617
8144,last masters,lastmasters,last masters,36.83087158203125
22873,30 SECONDS TO MARS,30SECONDSTOMARS,30 SECONDS TO MARS,36.871437072753906
74719,SSMTUP,SSMTUP,SSMTUP,36.88651657104492
36259,Ed Tweet up,EdTweetup,EdTweetup,36.89665985107422
78183,absolution rising,absolutionrising,absolution rising,36.98724365234375
9479,bersetzen,bersetzen,bersetzen,37.02436065673828
28961,rpattz,rpattz,rpattz,37.02729034423828
7821,big deal moms,bigdealmoms,bigdealmoms,37.172210693359375
65193,idm final,idmfinal,idm final,37.17692947387695
23946,euruko,euruko,euruko,37.23342514038086
17163,Euro Django Con,EuroDjangoCon,EuroDjangoCon,37.24039840698242
49304,jaljeera,jaljeera,jaljeera,37.288333892822266
49398,uollts,uollts,uollts,37.292320251464844
15104,paw pawty,pawpawty,pawpawty,37.343528747558594
51171,not at leaky,notatleaky,not at leaky,37.348148345947266
71327,shortcake fail,shortcakefail,shortcakefail,37.4511604309082
75348,leno leaves,lenoleaves,leno leaves,37.525360107421875
66604,camp jitterbug,campjitterbug,camp jitterbug,37.573516845703125
38837,LOFNOTC,LOFNOTC,LOF NOTC,37.58704376220703
59477,2 wk film,2wkfilm,2 wk film,37.59497833251953
29334,bne traffic,bnetraffic,bne traffic,37.62858581542969
59064,star girl in space,stargirlinspace,stargirlinspace,37.6827278137207
78084,30 seconds to mars,30secondstomars,30 seconds to mars,37.82448959350586
48979,bradie webb,bradiewebb,bradiewebb,37.82968521118164
55682,wish i was in LA,wishiwasinLA,wish i was in LA,37.850799560546875
59394,sytycd,sytycd,sytycd,37.86965560913086
49605,simeon hobbes,simeonhobbes,simeonhobbes,37.936614990234375
27283,vampire beatles,vampirebeatles,vampirebeatles,37.95829391479492
56296,deadliest catch,deadliestcatch,deadliest catch,38.09940719604492
29167,shibari con,shibaricon,shibaricon,38.107666015625
39992,lofnotc,lofnotc,lofnotc,38.14305114746094
52993,webinale,webinale,webinale,38.154754638671875
46812,golden opportunity missed,goldenopportunitymissed,golden opportunity missed,38.15948486328125
58506,ShuaBq,ShuaBq,ShuaBq,38.17453384399414
38003,delonge day,delongeday,delonge day,38.197757720947266
30163,jonas paranoid,jonasparanoid,jonas paranoid,38.21197509765625
77107,trying not to be a stalker,tryingnottobeastalker,trying not to be a stalker,38.232666015625
43866,gfy monday,gfymonday,gfymonday,38.456153869628906
45681,save food day,savefoodday,save food day,38.462547302246094
31099,SAPPHIRE 09,SAPPHIRE09,SAPPHIRE 09,38.481727600097656
17987,r2 picnic,r2picnic,r2picnic,38.706111907958984
14276,dddscot,dddscot,dddscot,38.73802947998047
66981,penile words,penilewords,penile words,38.813751220703125
7940,gadget show live,gadgetshowlive,gadget show live,38.84623718261719
7649,vconqr,vconqr,vconqr,38.84861755371094
6142,SATO 48,SATO48,SA TO 48,38.85643768310547
56535,3 stalker words,3stalkerwords,3 stalker words,38.885536193847656
32725,middle name thursday,middlenamethursday,middle name thursday,38.916015625
75556,terrible kitty mom,terriblekittymom,terrible kitty mom,38.97541046142578
27184,when i were a lass,wheniwerealass,when i were a lass,38.97785186767578
49957,v2 power cut,v2powercut,v2 power cut,39.00452423095703
54763,unfollow friday,unfollowfriday,unfollowfriday,39.00871658325195
71156,the office nbc,theofficenbc,the office nbc,39.090911865234375
27598,brambles fightback,bramblesfightback,brambles fightback,39.097408294677734
16628,poynter day,poynterday,poynter day,39.175987243652344
69714,hump the stump,humpthestump,hump the stump,39.23543930053711
71033,Cookout of the century,Cookoutofthecentury,Cookout of the century,39.241050720214844
42710,smx london,smxlondon,smx london,39.24275207519531
30800,ignite sydney,ignitesydney,ignite sydney,39.3074951171875
7461,robie creek,robiecreek,robie creek,39.403099060058594
49794,Fling out Friday,FlingoutFriday,Fling out Friday,39.45794677734375
39795,dogsitter fail,dogsitterfail,dog sitter fail,39.469482421875
56449,reject prop 8,rejectprop8,reject prop 8,39.47471618652344
59772,bTrendie,bTrendie,b Trendie,39.486412048339844
28105,teched 2009,teched2009,tech ed 2009,39.48959732055664
61790,im a deprived child,imadeprivedchild,im a deprived child,39.59772491455078
73921,full moon crazy,fullmooncrazy,full moon crazy,39.71735382080078
89,gay for peavy,gayforpeavy,gayforpeavy,39.777286529541016
57230,3 words after sex,3wordsaftersex,3 words after sex,39.78959655761719
51247,bupa 10k,bupa10k,bupa10k,39.917823791503906
40095,roz savage,rozsavage,rozsavage,39.94399642944336
43925,moan monday,moanmonday,moanmonday,39.957366943359375
23147,zach is sexy,zachissexy,zach is sexy,39.97010803222656
60380,tango thursdays,tangothursdays,tango thursdays,40.09278106689453
17008,hoppus day,hoppusday,hoppus day,40.11903381347656
58702,woozy wednesday,woozywednesday,woozywednesday,40.15871047973633
54048,fuck you fridays,fuckyoufridays,fuck you fridays,40.18766784667969
33099,lost fan fail,lostfanfail,lost fan fail,40.19831848144531
11375,Its Grim Up North,ItsGrimUpNorth,Its Grim Up North,40.22709274291992
19284,hburg news,hburgnews,h burgnews,40.26317596435547
1333,Automation At a Cost,AutomationAtaCost,Automation At a Cost,40.27484130859375
48102,mufty fail,muftyfail,mufty fail,40.33094024658203
64838,bea tweet up,beatweetup,beat weetup,40.36595153808594
31416,teched 09,teched09,tech ed09,40.425636291503906
66267,strategic Clock,strategicClock,strategicClock,40.434913635253906
19543,shoals biz,shoalsbiz,shoalsbiz,40.660526275634766
58413,miley brazil,mileybrazil,mileybrazil,40.66938781738281
55367,oew0509,oew0509,oew0509,40.780033111572266
43378,moan mondays,moanmondays,moan mondays,40.82797622680664
2959,idiotic twitter apps,idiotictwitterapps,idiotic twitter apps,40.833370208740234
27907,family force 5,familyforce5,family force 5,40.841819763183594
61606,i totally missed your face,itotallymissedyourface,i totally missed your face,40.87696075439453
3360,philly code camp,phillycodecamp,phillycodecamp,40.92048263549805
68123,frehley friday,frehleyfriday,frehleyfriday,41.12438201904297
35791,3 turnoff words,3turnoffwords,3 turn off words,41.13673400878906
65096,My PowerBook G4 RIP,MyPowerBookG4RIP,My PowerBook G4 RIP,41.26337432861328
977,titsup tuesday,titsuptuesday,tits up tuesday,41.396034240722656
34473,LOSNOTC,LOSNOTC,LO SNOTC,41.44459533691406
21652,pictures for sad children,picturesforsadchildren,pictures for sad children,41.44620132446289
27423,mikey way day,mikeywayday,mikeywayday,41.57084655761719
31874,sg tweet up,sgtweetup,sgtweetup,41.62977600097656
75429,boo bad losers,boobadlosers,boo bad losers,41.635467529296875
59507,jonas webcast,jonaswebcast,jonaswebcast,41.70466232299805
26144,crap soap lines,crapsoaplines,crap soap lines,42.02427673339844
22080,iihf hockey,iihfhockey,iihfhockey,42.127052307128906
30445,road twip,roadtwip,roadtwip,42.191429138183594
5519,here before oprah,herebeforeoprah,here before oprah,42.31134796142578
15042,kilau meet,kilaumeet,kilaumeet,42.34961700439453
23217,OMG SWINE FLU,OMGSWINEFLU,OMG SWINE FLU,42.351661682128906
30603,yarra trams,yarratrams,yarratrams,42.385986328125
58530,unfollow diddy,unfollowdiddy,unfollowdiddy,42.521514892578125
66746,SAP Inside track,SAPInsidetrack,SAP Inside track,42.531532287597656
36243,z0S09,z0S09,z0S09,42.54255294799805
16524,tour de blono,tourdeblono,tour de blono,42.57164764404297
72175,noc tweetup,noctweetup,noc tweetup,42.572837829589844
33668,twss thurs,twssthurs,twssthurs,42.67303466796875
63628,visial voicemail,visialvoicemail,visialvoicemail,42.86510467529297
6783,india votes 09,indiavotes09,indiavotes09,43.07515335083008
26762,TWO HANDS FLETCHER,TWOHANDSFLETCHER,TWO HANDS FLETCHER,43.19367218017578
13870,uxcb09,uxcb09,uxcb09,43.26180648803711
74479,zappn launch,zappnlaunch,zapp n launch,43.268001556396484
78377,bcleeds09,bcleeds09,bcleeds09,43.29060363769531
25884,looking at paint colours again,lookingatpaintcoloursagain,looking at paint colours again,43.48444366455078
65542,friday fire hazzard,fridayfirehazzard,friday fire hazzard,43.557533264160156
42233,psych unit entertainment,psychunitentertainment,psych unit entertainment,43.5792121887207
19345,bar camp bham,barcampbham,barcampbham,43.68116760253906
61187,is the recession over yet,istherecessionoveryet,is the recession over yet,43.721031188964844
39118,post hunt 09,posthunt09,posthunt09,43.93206787109375
63830,jonas new songs,jonasnewsongs,jonas new songs,44.29292678833008
67781,brand wkshop,brandwkshop,brand wkshop,44.808250427246094
73381,bea twitty party,beatwittyparty,beat witty party,44.84337615966797
77228,php vikinger,phpvikinger,phpvikinger,44.8817253112793
3590,bar camp orlando,barcamporlando,barcamporlando,45.03357696533203
73139,stupid work suxes,stupidworksuxes,stupid work suxes,45.33094787597656
36494,wossy book club,wossybookclub,wossybookclub,45.35160827636719
74213,foll will friday,follwillfriday,foll will friday,45.54510498046875
2268,fri night fever,frinightfever,fri nightfever,45.57958984375
69118,britains got talent,britainsgottalent,britains got talent,45.74190902709961
50233,shaun diviney,shaundiviney,shaun diviney,45.78557586669922
65319,whuffaoke,whuffaoke,whuffaoke,45.825218200683594
20589,Hsv Tweet up,HsvTweetup,Hsv Tweetup,46.108551025390625
16762,keys in mah car,keysinmahcar,keys in mah car,46.15024185180664
77512,tbilnewm edia,tbilnewmedia,tbil new media,46.29283142089844
31496,twitter iss toooooooooo pid,twitterisstoooooooooopid,twitter is stoooooooooopid,46.37324142456055
36646,no undies sunday,noundiessunday,no undies sunday,46.95917510986328
7236,Grand East Anglia Run,GrandEastAngliaRun,Grand East Anglia Run,46.981536865234375
28420,hot lesbian twitter lovin,hotlesbiantwitterlovin,hot lesbian twitter lovin,47.25945281982422
