,gold,characters,hypothesis,value
120605,обман,обман,обман,41.10327911376953
21006,День Города,ДеньГорода,День Города,41.1036376953125
31240,Инновации,Инновации,Инновации,41.124366760253906
51582,Оружие России,ОружиеРоссии,Оружие России,41.126529693603516
140695,салон,салон,салон,41.1295166015625
64156,Преступники,Преступники,Преступники,41.13017272949219
128051,погоня,погоня,погоня,41.13051986694336
78412,Устинова,Устинова,Устинова,41.15602111816406
149770,угон,угон,угон,41.15604019165039
113489,миграция,миграция,миграция,41.15695571899414
32689,КАМАЗ,КАМАЗ,КАМАЗ,41.17185592651367
74211,Сталинград,Сталинград,Сталинград,41.17280197143555
51137,Опора России,ОпораРоссии,Опора России,41.18193054199219
149778,угро,угро,угро,41.18281173706055
146844,статуя,статуя,статуя,41.1910400390625
68417,Сбавь,Сбавь,Сбавь,41.19683837890625
128026,погоны,погоны,погоны,41.214561462402344
13825,Вооружение,Вооружение,Вооружение,41.21881103515625
39481,МФЮА,МФЮА,МФЮА,41.22930145263672
117340,наличники,наличники,наличники,41.24898910522461
88967,вдв,вдв,вдв,41.301734924316406
113848,мкад,мкад,мкад,41.323123931884766
106212,клуб,клуб,клуб,41.35819625854492
150849,фмс,фмс,фмс,41.388771057128906
160501,Запад 2017,Запад2017,Запад 2017,41.41611099243164
65416,Ребенок,Ребенок,Ребенок,41.42755126953125
99437,женщина,женщина,женщина,41.45364761352539
120873,обучение,обучение,обучение,41.45501708984375
77111,ТиНАО,ТиНАО,ТиНАО,41.46626281738281
117010,награждение,награждение,на граждение,41.492191314697266
138896,родители,родители,родители,41.49586868286133
91247,выстрел,выстрел,выстрел,41.51212692260742
120545,номера,номера,номера,41.52736282348633
85098,агз,агз,агз,41.54206848144531
102009,золотая,золотая,золотая,41.55155563354492
142521,селектор,селектор,селектор,41.56354522705078
143762,служба,служба,служба,41.56447982788086
35532,Конкурс,Конкурс,Конкурс,41.58986282348633
141612,свидетель,свидетель,свидетель,41.59878158569336
83441,Якутск,Якутск,Якутск,41.60062026977539
154843,юмор,юмор,юмор,41.608802795410156
6178,Булгаков,Булгаков,Булгаков,41.657840728759766
79088,Франклин,Франклин,Франклин,41.67597579956055
96514,детдом,детдом,дет дом,41.67962646484375
30321,Ижевск,Ижевск,Ижевск,41.708560943603516
36573,Кострома,Кострома,Кострома,41.722679138183594
102609,игорный,игорный,игорный,41.73358154296875
149380,тушино,тушино,тушино,41.738590240478516
142648,семинар,семинар,семинар,41.744449615478516
140781,самбо,самбо,самбо,41.74558639526367
65079,РХБЗ,РХБЗ,РХБЗ,41.75580596923828
86556,беговой,беговой,бего вой,41.77156066894531
144465,собака,собака,собака,41.77259826660156
140064,ростех,ростех,ростех,41.8110466003418
130131,полицейский,полицейский,полицейский,41.81255340576172
98280,дпс,дпс,дпс,41.82149887084961
14226,Воронеж,Воронеж,Воронеж,41.8228874206543
128781,поздравления,поздравления,поздравления,41.853546142578125
130883,полиция россии,полицияроссии,полиция россии,41.865089416503906
116529,набоков,набоков,набоков,41.865745544433594
37091,Крючек,Крючек,Крючек,41.88563537597656
89858,внимание,внимание,внимание,41.8923225402832
38352,Локрой,Локрой,Локрой,41.89232635498047
101056,здоровье,здоровье,здоровье,41.91218566894531
82911,ЮЗАО,ЮЗАО,Ю ЗАО,41.91997528076172
19101,ДВОКУ,ДВОКУ,ДВОКУ,41.93045425415039
34123,Киргизия,Киргизия,Киргизия,41.930973052978516
3744,Безопасность,Безопасность,Безопасность,41.93098449707031
116453,мчс,мчс,м ч с,41.94404602050781
111438,мамочка,мамочка,мамочка,41.945499420166016
109161,культура,культура,культура,41.97773742675781
88189,бугорок,бугорок,бугорок,41.983299255371094
57277,Полигоны,Полигоны,Полигоны,41.9879150390625
83206,Юнармия,Юнармия,Юнармия,41.993247985839844
147043,строительство,строительство,строительство,42.01485061645508
82178,Шойгу,Шойгу,Шойгу,42.028831481933594
75170,Суровикин,Суровикин,Суровикин,42.06407928466797
99351,женский день,женскийдень,женский день,42.07598876953125
47197,Музеи,Музеи,Музеи,42.08116149902344
76958,Терскол,Терскол,Терскол,42.104042053222656
45845,Мордовия,Мордовия,Мордовия,42.122398376464844
119040,нелегал,нелегал,нелегал,42.12407684326172
1287,Алабино,Алабино,Алабино,42.153717041015625
141464,сбыт,сбыт,с быт,42.15576934814453
32469,Итуруп,Итуруп,И туруп,42.16728973388672
125197,памятник,памятник,памятник,42.18076705932617
124986,отрадное,отрадное,отрадное,42.18079376220703
125618,патриот,патриот,патри от,42.191558837890625
135501,праздник,праздник,праздник,42.22205352783203
77609,Тренировки,Тренировки,Тренировки,42.223114013671875
116501,мытная,мытная,мытная,42.22575378417969
108910,кровь,кровь,кровь,42.22618865966797
41512,Масленица,Масленица,Масленица,42.23588180541992
90725,встреча,встреча,встреча,42.24931335449219
47673,Мурманск,Мурманск,Мурманск,42.259910583496094
89279,вертолет,вертолет,вертолет,42.26142501831055
17160,Гернси,Гернси,Гернси,42.29661178588867
16952,ГУМВД,ГУМВД,ГУМВД,42.37046813964844
117137,назначение,назначение,назначение,42.37425994873047
1255,Акербат,Акербат,Акербат,42.380496978759766
482,Австралия,Австралия,Австралия,42.44184112548828
3265,Астрахань,Астрахань,Астрахань,42.46074676513672
106220,клубы,клубы,клубы,42.47897720336914
55614,Подлодки,Подлодки,Под лодки,42.484031677246094
154547,юао,юао,юао,42.487918853759766
138312,раменки,раменки,раменки,42.48963165283203
138450,растрата,растрата,растрата,42.49004364013672
147290,судимость,судимость,судимость,42.4942512512207
148662,торжество,торжество,торжество,42.51625442504883
138128,пятница,пятница,пятница,42.51771545410156
17023,Гастроли,Гастроли,Гастроли,42.53118133544922
158581,БАРС 2017,БАРС2017,БАРС 2017,42.56764221191406
94237,день города,деньгорода,день города,42.60586929321289
99545,животное,животное,животное,42.643585205078125
91347,выходные,выходные,выходные,42.65969467163086
153679,штаб,штаб,штаб,42.6666374206543
111380,магазин,магазин,магазин,42.67803192138672
29632,Здоровье,Здоровье,Здоровье,42.689491271972656
125679,патруль,патруль,патруль,42.693450927734375
106764,конверт,конверт,конверт,42.71318435668945
38402,Лошади,Лошади,Лошади,42.71561050415039
109376,курьер,курьер,курьер,42.71782302856445
91392,гагаринский,гагаринский,гагаринский,42.73106384277344
136557,пробег,пробег,пробег,42.744693756103516
98531,дтп,дтп,дтп,42.74971008300781
132601,почта россии,почтароссии,почта россии,42.76146697998047
85989,аренда,аренда,аренда,42.78876495361328
22724,День Рождения,ДеньРождения,День Рождения,42.7905158996582
47212,Музеон,Музеон,Музеон,42.80460739135742
106392,коап,коап,ко ап,42.8117561340332
16895,ГИБДД,ГИБДД,ГИБДД,42.81440353393555
111829,мвд,мвд,мвд,42.833309173583984
106398,коваленко,коваленко,коваленко,42.8395881652832
108926,кросс,кросс,к росс,42.845970153808594
141508,свао,свао,сва о,42.8557243347168
124938,открытки,открытки,открытки,42.87406921386719
80667,Чернобыль,Чернобыль,Черно быль,42.89728927612305
33172,Камчатка,Камчатка,Камчатка,42.898895263671875
109297,курсант,курсант,курсант,42.900203704833984
82625,Эребуни,Эребуни,Эребуни,42.911285400390625
16967,ГУМВС,ГУМВС,ГУМВС,42.91455078125
147150,студенты,студенты,студенты,42.916473388671875
144722,совещание,совещание,совещание,42.922027587890625
36614,Краснодар,Краснодар,Краснодар,42.94066619873047
151505,хорошевский,хорошевский,хорошевский,42.968963623046875
125162,памятка,памятка,памятка,42.99742889404297
35645,Конкурсы,Конкурсы,Конкурсы,42.99834060668945
167384,Су 24М,Су24М,Су 24М,43.006290435791016
127941,победители,победители,победители,43.02485656738281
151724,хорёк,хорёк,хорёк,43.03096389770508
122816,оповещение,оповещение,оповещение,43.06662368774414
33775,Кидзания,Кидзания,Кидзания,43.073177337646484
115742,моя россия,мояроссия,моя россия,43.08917236328125
113930,можайский,можайский,можайский,43.104087829589844
107948,концерт,концерт,концерт,43.10737609863281
65202,Разведчики,Разведчики,Разведчики,43.11302185058594
102749,израиль,израиль,израиль,43.12398147583008
160372,Дружба 2017,Дружба2017,Дружба 2017,43.14470291137695
88079,бренд,бренд,бренд,43.168277740478516
103003,индюки,индюки,индюки,43.193912506103516
32999,Казпочта,Казпочта,Каз почта,43.194175720214844
117909,наркотик,наркотик,наркотик,43.20737838745117
146869,страхование,страхование,страхование,43.23565673828125
152393,цифры,цифры,цифры,43.25655746459961
16860,Вьетнам,Вьетнам,Вьет нам,43.2621955871582
26493,Детский Мир,ДетскийМир,Детский Мир,43.26500701904297
110162,лизинг,лизинг,лизинг,43.26761245727539
31402,Ирландия,Ирландия,Ирландия,43.26839828491211
17065,Герасимов,Герасимов,Герасимов,43.29145812988281
107990,коньково,коньково,коньково,43.36533737182617
31511,Исландия,Исландия,Исландия,43.37337112426758
150009,урлс,урлс,урлс,43.39115524291992
136229,преступления,преступления,преступления,43.39241027832031
151208,хищение,хищение,хищение,43.395790100097656
63128,Правительство Москвы,ПравительствоМосквы,Правительство Москвы,43.3980827331543
97641,доллар,доллар,доллар,43.41108703613281
106455,коллегия,коллегия,коллегия,43.479225158691406
91304,выходной,выходной,выходной,43.50107955932617
72403,Содружество,Содружество,Содружество,43.51197814941406
55090,Питкерн,Питкерн,Питкерн,43.52278518676758
135546,праздники,праздники,праздники,43.52912139892578
1347,Алеппо,Алеппо,А леппо,43.54261779785156
78108,Ульяновск,Ульяновск,Ульяновск,43.55170822143555
2669,Артиллерия,Артиллерия,Артиллерия,43.60076904296875
98276,дпд,дпд,дпд,43.61032485961914
79532,Хотиненко,Хотиненко,Хотиненко,43.63398742675781
165518,Поиск 2017,Поиск2017,Поиск 2017,43.635887145996094
147877,таможня,таможня,таможня,43.642024993896484
102943,инвалид,инвалид,инвалид,43.65302658081055
117766,наркомания,наркомания,наркомания,43.65380859375
165959,Ратник 3,Ратник3,Ратник 3,43.6684455871582
143689,скутер,скутер,скутер,43.72403335571289
162996,МАКС 2017,МАКС2017,МАКС 2017,43.72612762451172
97106,дизайн,дизайн,дизайн,43.74103927612305
93432,девушка,девушка,девушка,43.74976348876953
115799,музей,музей,музей,43.75432205200195
82942,Юбилеи,Юбилеи,Юбилеи,43.76123809814453
148207,терминал,терминал,терминал,43.770206451416016
153735,штраф,штраф,штраф,43.77254104614258
71903,Совет Дня,СоветДня,Совет Дня,43.786216735839844
32704,КВВАУЛ,КВВАУЛ,КВВАУЛ,43.82764434814453
143787,слушатели,слушатели,слушатели,43.831092834472656
69270,Сейшелы,Сейшелы,Сейшелы,43.847557067871094
153812,экология,экология,экология,43.86213684082031
89774,вклады,вклады,вклады,43.878326416015625
147548,сыщик,сыщик,сыщик,43.914737701416016
111635,масленица,масленица,масленица,43.919185638427734
165062,ПМК 4,ПМК4,ПМК4,43.91923141479492
34497,Колумбия,Колумбия,Колумбия,43.922203063964844
91469,гаджеты,гаджеты,гаджеты,43.92261505126953
121962,ограбление,ограбление,о грабление,43.9238395690918
112480,медицина,медицина,медицина,43.93577575683594
22610,День Победы,ДеньПобеды,День Победы,43.94151306152344
53387,Пакистан,Пакистан,Пакистан,43.95369338989258
113101,метеорит,метеорит,метеорит,43.98043441772461
85894,анонс,анонс,анонс,43.99514389038086
92872,гостиница,гостиница,гостиница,44.018821716308594
140396,савеловский,савеловский,савеловский,44.03239822387695
113454,мигрант,мигрант,мигрант,44.04237747192383
109331,курсанты,курсанты,курсанты,44.060279846191406
109261,куркино,куркино,куркино,44.068016052246094
105401,квартира,квартира,квартира,44.06999969482422
82101,ШИСБр,ШИСБр,ШИСБр,44.0739860534668
19209,Дагестан,Дагестан,Дагестан,44.07692337036133
22684,День РТВ,ДеньРТВ,День РТВ,44.09490203857422
66370,Ростов,Ростов,Ростов,44.10452651977539
27335,Добрый Знак,ДобрыйЗнак,Добрый Знак,44.10793685913086
106796,конверты,конверты,конверты,44.11529541015625
65018,РВиА,РВиА,РВ иА,44.12316131591797
120968,обыск,обыск,о быск,44.12841033935547
145719,спартак,спартак,спартак,44.14573669433594
171237,рио 2016,рио2016,рио 2016,44.14616775512695
111570,марьинский,марьинский,марьинский,44.14968490600586
161405,Ил 38,Ил38,Ил 38,44.16706466674805
111536,марьино,марьино,марьино,44.18451690673828
4011,Безопастность,Безопастность,Безопастность,44.19419860839844
109202,кунцево,кунцево,кунцево,44.199710845947266
147578,таблетки,таблетки,таблетки,44.21088409423828
141560,свидетели,свидетели,свидетели,44.23564529418945
123569,отдых,отдых,отдых,44.24024200439453
34182,Кирхнер,Кирхнер,Кирхнер,44.28501510620117
136321,приглашение,приглашение,приглашение,44.29602813720703
150901,фотомарки,фотомарки,фотомарки,44.315330505371094
110856,лошадь,лошадь,лошадь,44.338035583496094
88397,бутырский,бутырский,бутырский,44.35247039794922
149331,туризм,туризм,туризм,44.366397857666016
33491,Кемерово,Кемерово,Кемерово,44.367347717285156
91279,выхино,выхино,выхино,44.372825622558594
86426,басманный,басманный,басманный,44.37492370605469
131008,понедельник,понедельник,понедельник,44.39558410644531
148100,телефон,телефон,телефон,44.395904541015625
3487,БТРМДМ,БТРМДМ,БТРМДМ,44.40422821044922
31368,Иркутск,Иркутск,Иркутск,44.407230377197266
146948,страховка,страховка,страховка,44.452728271484375
6375,ВМедА,ВМедА,В МедА,44.46497344970703
162946,МАКС 2015,МАКС2015,МАКС 2015,44.47254180908203
47869,Мюнхен,Мюнхен,Мюнхен,44.475955963134766
97348,дмитровский,дмитровский,дмитровский,44.505836486816406
108349,котенок,котенок,котенок,44.506256103515625
103087,интервью,интервью,интервью,44.50889587402344
82144,Шевцова,Шевцова,Шевцова,44.54874801635742
147001,стрит арт,стритарт,стритарт,44.55187225341797
93466,девушки,девушки,девушки,44.55199432373047
145280,сотрудник,сотрудник,сотрудник,44.585147857666016
157158,5 причин,5причин,5 причин,44.58557891845703
143367,сим карты,симкарты,сим карты,44.587398529052734
128524,поджог,поджог,под жог,44.614891052246094
154551,юбилей,юбилей,юбилей,44.626548767089844
120251,новый год,новыйгод,новый год,44.63452911376953
159708,ВЭФ 2017,ВЭФ2017,ВЭФ 2017,44.63496780395508
159599,ВТБ 24,ВТБ24,ВТБ24,44.646053314208984
148610,тонировка,тонировка,тонировка,44.65864944458008
77879,Удмуртия,Удмуртия,Удмуртия,44.672584533691406
144779,содействие,содействие,содействие,44.67488479614258
117954,наркотики,наркотики,наркотики,44.6802978515625
249,Абхазия,Абхазия,Абхазия,44.6811637878418
125716,пдд,пдд,п д д,44.70229721069336
166359,Селенга 2017,Селенга2017,Селенга 2017,44.706214904785156
25065,День знаний,Деньзнаний,День знаний,44.733760833740234
71709,Снайперы,Снайперы,Снайперы,44.73638916015625
83995,автоматы,автоматы,автоматы,44.74641418457031
150534,филателия,филателия,филателия,44.74778366088867
106500,колледж,колледж,колледж,44.76150131225586
151739,художник,художник,художник,44.78010177612305
161557,КЭФ 2016,КЭФ2016,КЭФ 2016,44.78017807006836
70261,Сингапур,Сингапур,Синга пур,44.786312103271484
111414,майбах,майбах,майбах,44.826358795166016
49673,Норвегия,Норвегия,Норвегия,44.84048843383789
75423,Сызрань,Сызрань,Сы зрань,44.86591339111328
161440,Ил 78,Ил78,Ил 78,44.866458892822266
159668,ВЭФ 2016,ВЭФ2016,ВЭФ 2016,44.868934631347656
115190,мошенники,мошенники,мошенники,44.91720962524414
154839,юзао,юзао,ю за о,44.920501708984375
130053,полицейские,полицейские,полицейские,44.92292022705078
151242,ховрино,ховрино,ховрино,44.928829193115234
153750,щукино,щукино,щукино,44.952972412109375
16910,ГЛОНАСС,ГЛОНАСС,ГЛОНАСС,44.96892547607422
122032,ограничение,ограничение,ограничение,44.97698211669922
141673,сделай сам,сделайсам,сделайсам,44.98808288574219
123952,открытка,открытка,открытка,44.99163818359375
97666,донорство,донорство,донорство,44.99236297607422
87006,бибирево,бибирево,бибирево,45.003631591796875
116456,мы помним,мыпомним,мы помним,45.06582260131836
167593,ФИФА 2018,ФИФА2018,ФИФА 2018,45.081085205078125
51293,Оренбург,Оренбург,Оренбург,45.082374572753906
30098,Ивановское,Ивановское,Ивановское,45.09215545654297
88610,вакансия,вакансия,вакансия,45.10516357421875
14030,Вопрос дня,Вопросдня,Вопрос дня,45.111541748046875
151277,хоккей,хоккей,хоккей,45.135047912597656
22539,День Печати,ДеньПечати,День Печати,45.14697265625
148059,телеграф,телеграф,телеграф,45.15233612060547
147829,талисман,талисман,талисман,45.17463302612305
128713,подросток,подросток,подросток,45.19719696044922
38145,Линдберг,Линдберг,Линдберг,45.19973373413086
120569,носорог,носорог,носорог,45.21083068847656
152413,цска,цска,цска,45.21308517456055
128645,подписчики,подписчики,подписчики,45.2669792175293
33741,Кидбург,Кидбург,Кидбург,45.268516540527344
98730,дюрер,дюрер,дюрер,45.27637481689453
77675,Триумф,Триумф,Триумф,45.287662506103516
82918,ЮНЕСКО,ЮНЕСКО,ЮНЕСКО,45.32014846801758
64983,РВВДКУ,РВВДКУ,РВВДКУ,45.32252502441406
109582,лекарства,лекарства,лекарства,45.3231086730957
47733,Мьянма,Мьянма,Мьянма,45.331573486328125
66894,Русская Песня,РусскаяПесня,Русская Песня,45.34792709350586
13560,Волгоград,Волгоград,Волго град,45.34899139404297
159619,ВФМС 2017,ВФМС2017,ВФМС 2017,45.35660171508789
154578,ювао,ювао,юва о,45.35993194580078
89245,верблюд,верблюд,верблюд,45.361183166503906
86486,бауманская,бауманская,бауманская,45.4001579284668
2526,Армия РФ,АрмияРФ,Армия РФ,45.401912689208984
155761,12 стульев,12стульев,12 стульев,45.41215133666992
158396,Армия России 2017,АрмияРоссии2017,Армия России 2017,45.417579650878906
6751,Ван Гог,ВанГог,Ван Гог,45.44413375854492
152433,часы работы,часыработы,часы работы,45.44528579711914
161522,КЭФ 2015,КЭФ2015,КЭФ 2015,45.49321746826172
39318,МГСЧС,МГСЧС,МГСЧС,45.497886657714844
9452,Владивосток,Владивосток,Влади восток,45.50157928466797
164953,Открытка 2016,Открытка2016,Открытка 2016,45.51288604736328
167539,Ту 22М3,Ту22М3,Ту22М3,45.51816177368164
148766,трамвай,трамвай,трам вай,45.524810791015625
145333,сотрудники,сотрудники,сотрудники,45.547706604003906
70300,Сколково,Сколково,Сколково,45.5590705871582
19177,ДОСААФ,ДОСААФ,ДОСААФ,45.58216857910156
78776,Фолкнер,Фолкнер,Фолкнер,45.60694885253906
30488,Ингушетия,Ингушетия,Ингушетия,45.626136779785156
48926,Новая Волна,НоваяВолна,Новая Волна,45.67021179199219
136521,присяга,присяга,присяга,45.68928909301758
141471,свадьба,свадьба,свадьба,45.69546127319336
66039,Розыск,Розыск,Розыск,45.696414947509766
25135,День памяти,Деньпамяти,День памяти,45.69641876220703
109070,крюково,крюково,крюково,45.74537658691406
158051,АРМИЯ 2018,АРМИЯ2018,АРМИЯ 2018,45.75333786010742
164699,Новый Год 2018,НовыйГод2018,Новый Год 2018,45.7617073059082
151094,хамовники,хамовники,хамовники,45.76513671875
110822,лотерея,лотерея,лотерея,45.767276763916016
101116,знакомство,знакомство,знакомство,45.77436065673828
19076,ДВВОКУ,ДВВОКУ,ДВВОКУ,45.77558517456055
115362,моя полиция,мояполиция,моя полиция,45.814064025878906
85964,аптека,аптека,аптека,45.83006286621094
197,АКЕРБАТ,АКЕРБАТ,АКЕРБАТ,45.872093200683594
150422,фестиваль,фестиваль,фестиваль,45.925662994384766
137758,профессионал,профессионал,профессионал,45.94932556152344
110262,логистика,логистика,логистика,45.955711364746094
42141,Махачкала,Махачкала,Махачкала,45.9675407409668
123904,открытие,открытие,открытие,45.994476318359375
150345,федеральный,федеральный,федеральный,46.00213623046875
123285,останкинский,останкинский,остан кинский,46.009368896484375
104213,искусство,искусство,искусство,46.01206970214844
93051,граффити,граффити,граффити,46.02738571166992
97202,для детей,длядетей,длядетей,46.04726791381836
119595,новогодник,новогодник,новогодник,46.0537223815918
85054,агенство,агенство,агенство,46.06512451171875
127647,питстоп,питстоп,питстоп,46.07481002807617
80317,Час Земли,ЧасЗемли,Час Земли,46.0927848815918
151070,футбол,футбол,футбол,46.093387603759766
138056,путешествия,путешествия,путешествия,46.11320877075195
10161,Водолазы,Водолазы,Водолазы,46.13711166381836
158162,АрМИ 2018,АрМИ2018,АрМИ 2018,46.1422119140625
22471,День Памяти,ДеньПамяти,День Памяти,46.148460388183594
149057,тренировка,тренировка,тренировка,46.15208435058594
161348,ИНДРА 2017,ИНДРА2017,ИНДРА 2017,46.1573600769043
113806,михайлов,михайлов,михайлов,46.17037582397461
147197,суббота,суббота,суббота,46.17230987548828
72757,Соревнования,Соревнования,Соревнования,46.20079040527344
5489,Болельщики,Болельщики,Болельщики,46.20109176635742
164813,ОВР 202,ОВР202,ОВР202,46.20836639404297
86028,аспидка,аспидка,аспидка,46.22901916503906
140282,рябиновая,рябиновая,рябиновая,46.231468200683594
135645,презентация,презентация,презентация,46.234619140625
95318,день матери,деньматери,день матери,46.24040985107422
87445,благодарность,благодарность,благодарность,46.24909973144531
54370,Первый Канал,ПервыйКанал,Первый Канал,46.28978729248047
53183,ПМЭФ,ПМЭФ,ПМЭФ,46.32429885864258
167567,Ту 95МС,Ту95МС,Ту 95МС,46.32612609863281
150957,фотопроект,фотопроект,фото проект,46.32788848876953
18867,Грачонок,Грачонок,Грачонок,46.33114242553711
25973,Десантники,Десантники,Десантники,46.33863067626953
115913,музыкальная,музыкальная,музыкальная,46.38896942138672
137851,профилактика,профилактика,профилактика,46.390350341796875
78698,Финляндия,Финляндия,Финляндия,46.408206939697266
149801,уилсон,уилсон,уилсон,46.4551887512207
160232,ДМСЕ 2017,ДМСЕ2017,ДМСЕ 2017,46.4780158996582
6982,Вездеходы,Вездеходы,Вездеходы,46.484161376953125
143561,скорбим,скорбим,скорбим,46.5015869140625
89550,вешняки,вешняки,вешняки,46.504173278808594
97134,для граждан,дляграждан,для граждан,46.51240921020508
102482,зябликово,зябликово,зябликово,46.51258850097656
157994,АРМИЯ 2017,АРМИЯ2017,АРМИЯ 2017,46.51435470581055
108035,коптево,коптево,коптево,46.54635238647461
125973,перекрытие,перекрытие,перекрытие,46.57673263549805
116201,музыканты,музыканты,музыканты,46.6061897277832
171172,привет _ из,привет_из,привет_из,46.622154235839844
90617,вперед Россия,впередРоссия,вперед Россия,46.641632080078125
51514,Орлёнок,Орлёнок,Орлёнок,46.69969177246094
33536,КзПКУ,КзПКУ,КзПКУ,46.706214904785156
157937,АРМИЯ 2016,АРМИЯ2016,АРМИЯ 2016,46.71797180175781
130770,полиция москвы,полициямосквы,полиция москвы,46.7257080078125
169363,дакар 2017,дакар2017,дакар 2017,46.73017120361328
158627,БМД 4 М,БМД4М,БМД4М,46.75743103027344
143839,смартфон,смартфон,смартфон,46.75834274291992
152144,церемония,церемония,церемония,46.7791862487793
150470,филателист,филателист,филателист,46.79648971557617
13905,Вопрос Дня,ВопросДня,Вопрос Дня,46.801658630371094
102456,зюзино,зюзино,зюзино,46.802555084228516
90543,воскресник,воскресник,воскресник,46.816951751708984
28977,Заполярье,Заполярье,Заполярье,46.836143493652344
152565,чемпионы,чемпионы,чемпионы,46.8512077331543
8145,Верный Друг,ВерныйДруг,Верный Друг,46.858055114746094
83490,Ярославль,Ярославль,Ярославль,46.873451232910156
32366,Истребители,Истребители,Истребители,46.87490463256836
18073,Год Экологии,ГодЭкологии,Год Экологии,46.875221252441406
111208,львята,львята,львята,46.884483337402344
143896,снеговики,снеговики,снеговики,46.90361785888672
148252,технологии,технологии,технологии,46.9505729675293
77415,Тренажеры,Тренажеры,Тренажеры,46.96061325073242
29675,Зеленоград,Зеленоград,Зеленоград,46.9688835144043
151864,царицино,царицино,царицино,46.98518371582031
125890,первый канал,первыйканал,первый канал,46.992286682128906
158107,АрМИ 2017,АрМИ2017,АрМИ 2017,47.00083923339844
154869,якиманка,якиманка,яки манка,47.02780532836914
131093,попугай,попугай,попугай,47.028297424316406
44282,Минобороны России,МинобороныРоссии,Минобороны России,47.039546966552734
150590,филокартия,филокартия,фило картия,47.04518508911133
35692,Конная Полиция,КоннаяПолиция,Конная Полиция,47.045589447021484
138380,распродажа,распродажа,распродажа,47.05523681640625
89901,внуково,внуково,внуково,47.064029693603516
138495,ребенок,ребенок,ребенок,47.083709716796875
159491,ВСКС 15,ВСКС15,ВСКС15,47.10948181152344
143411,скиммер,скиммер,скиммер,47.112213134765625
149448,уведомление,уведомление,уведомление,47.163597106933594
21680,День Знаний,ДеньЗнаний,День Знаний,47.178993225097656
78298,УсСВУ,УсСВУ,У сСВУ,47.18657302856445
60247,Почта доставляет,Почтадоставляет,Почта доставляет,47.18870544433594
146779,стажировка,стажировка,стажировка,47.21263122558594
120796,обручевский,обручевский,обручевский,47.258689880371094
63583,Правонарушения,Правонарушения,Право на рушения,47.27381134033203
146208,специалист,специалист,специалист,47.29124069213867
91134,выпускник,выпускник,выпускник,47.30482864379883
166441,Служба 02,Служба02,Служба02,47.33979797363281
90413,волейбол,волейбол,волейбол,47.384735107421875
147995,телеграмма,телеграмма,телеграмма,47.38512420654297
171276,с 8 марта,с8марта,с 8 марта,47.400875091552734
118608,наша команда,нашакоманда,наша команда,47.405643463134766
131528,поступок,поступок,поступок,47.42585754394531
18912,Гренландия,Гренландия,Гренландия,47.43155288696289
145687,соцсети,соцсети,соцсети,47.443145751953125
139305,розыск,розыск,розыск,47.51536560058594
96002,день победы,деньпобеды,день победы,47.516178131103516
141513,свиблово,свиблово,свиблово,47.5225715637207
82314,Экспедиция,Экспедиция,Экспедиция,47.52294158935547
140089,руководство,руководство,руководство,47.53046798706055
132482,почтальон,почтальон,почталь он,47.550392150878906
141287,сахарово,сахарово,сахарово,47.55955505371094
89602,видео полиция,видеополиция,видео полиция,47.56455612182617
97495,долгожитель,долгожитель,долгожитель,47.56639099121094
88460,важная дата,важнаядата,важная дата,47.57866668701172
71947,Совет МЧС,СоветМЧС,Совет МЧС,47.585140228271484
91195,выпускной,выпускной,выпускной,47.598228454589844
135023,почты мира,почтымира,почты мира,47.59907531738281
73977,Спецназ,Спецназ,Спецназ,47.60870361328125
31297,Иннополис,Иннополис,Инно полис,47.61842727661133
54910,Пиноккио,Пиноккио,Пинокки о,47.62496566772461
120982,обязательно,обязательно,обязательно,47.638153076171875
106138,китай город,китайгород,китай город,47.63914108276367
167429,Су 30СМ,Су30СМ,Су30СМ,47.65712356567383
102539,ивановское,ивановское,ивановское,47.65812683105469
37615,Лайфхак,Лайфхак,Лайфхак,47.67549133300781
67458,Русское радио,Русскоерадио,Русское радио,47.69217300415039
150880,фото ПБ,фотоПБ,фото ПБ,47.71123123168945
2044,Антарктида,Антарктида,Антарктида,47.71994400024414
38190,Линкольн,Линкольн,Линкольн,47.72330856323242
87551,благодарю,благодарю,благодарю,47.750579833984375
54316,Пентагон,Пентагон,Пентагон,47.755287170410156
49319,Новосибирск,Новосибирск,Новосибирск,47.767513275146484
149405,убийство,убийство,убийство,47.80252456665039
152869,чертаново,чертаново,чертаново,47.85114669799805
150203,учитель года,учительгода,учитель года,47.86259078979492
89061,велопарад,велопарад,велопарад,47.86924743652344
109236,купюры,купюры,купюры,47.87871170043945
69355,Селектор МО,СелекторМО,Селектор МО,47.885223388671875
88539,важные даты,важныедаты,важные даты,47.90227508544922
2109,Антитеррор,Антитеррор,Антитеррор,47.921756744384766
33063,Калининград,Калининград,Калининград,47.92181396484375
138580,рекомендации,рекомендации,рекомендации,47.9337043762207
18472,Города Победы,ГородаПобеды,Города Победы,47.98035430908203
130664,полиция детям,полициядетям,полиция детям,47.996849060058594
137979,психолог,психолог,психолог,48.01141357421875
127433,питер держись,питердержись,питер держись,48.013877868652344
64920,Пятигорск,Пятигорск,Пятигорск,48.039424896240234
104179,иркутск,иркутск,иркутск,48.098106384277344
125526,пассажир,пассажир,пассажир,48.14020919799805
86210,бабушкинский,бабушкинский,бабушкинский,48.14868927001953
