,gold,characters,hypothesis,value
35927,cloud fail,cloudfail,cloudfail,31.141605377197266
47406,Emetrics,Emetrics,Emetrics,31.152633666992188
39032,london 2009,london2009,london 2009,31.216815948486328
57307,electro house,electrohouse,electrohouse,31.226408004760742
79585,FAIl,FAIl,FAIl,31.22854995727539
5293,RSD 09,RSD09,RSD09,31.27584457397461
9297,summer 09,summer09,summer 09,31.283958435058594
56364,maternal health,maternalhealth,maternal health,31.2861328125
55562,website fail,websitefail,website fail,31.35512924194336
77775,note to god,notetogod,note to god,31.384151458740234
18714,django con,djangocon,djangocon,31.418209075927734
66438,gfail,gfail,gfail,31.418655395507812
78795,tonight show,tonightshow,tonight show,31.472148895263672
29450,sky tools,skytools,skytools,31.476806640625
51165,lightboxes,lightboxes,lightboxes,31.483600616455078
190,camera fail,camerafail,camera fail,31.492395401000977
36390,Lime is back,Limeisback,Lime is back,31.492971420288086
54280,build your brand,buildyourbrand,build your brand,31.502967834472656
51606,twhirl,twhirl,twhirl,31.503250122070312
11320,food fail,foodfail,foodfail,31.512779235839844
54173,post digital,postdigital,postdigital,31.606719970703125
18318,pooram,pooram,pooram,31.650550842285156
29731,gwibber,gwibber,gwibber,31.67030143737793
33692,bring back life,bringbacklife,bringbacklife,31.67473793029785
68930,bike TO,bikeTO,bikeTO,31.74481201171875
38623,post hunt,posthunt,posthunt,31.75458526611328
49594,for daisy,fordaisy,for daisy,31.75667953491211
37236,the green death,thegreendeath,the green death,31.792510986328125
18209,ncfc,ncfc,ncfc,31.80756378173828
1497,the in betweeners,theinbetweeners,the inbetweeners,31.825016021728516
34619,3 hot words,3hotwords,3 hot words,31.832950592041016
35984,28 fresh,28fresh,28 fresh,31.87679672241211
31391,teched,teched,teched,31.880329132080078
14050,heavy workload,heavyworkload,heavy workload,31.88076400756836
77428,lazy eye,lazyeye,lazy eye,31.895538330078125
27549,acen,acen,acen,31.932079315185547
8344,aacr,aacr,aacr,31.937057495117188
40832,future summit,futuresummit,future summit,31.941085815429688
57167,george michael,georgemichael,georgemichael,31.98706817626953
36558,TDC ag,TDCag,TDCag,32.05319595336914
17879,hatton,hatton,hatton,32.12290573120117
39769,yay man,yayman,yay man,32.12828826904297
44536,where camp,wherecamp,where camp,32.154666900634766
11564,sv 2009,sv2009,sv2009,32.170074462890625
38073,sri lanka,srilanka,sri lanka,32.18563461303711
16277,frankie 95,frankie95,frankie95,32.20657730102539
15489,fail whale,failwhale,fail whale,32.21770477294922
6661,accidents happen,accidentshappen,accidents happen,32.26220703125
15372,free realms,freerealms,free realms,32.27455139160156
2371,ASOT 400,ASOT400,ASOT 400,32.287832260131836
38835,shit stack,shitstack,shitstack,32.308860778808594
34258,fix reply,fixreply,fix reply,32.35335922241211
15164,mdsw,mdsw,mdsw,32.37778854370117
17274,bck 5,bck5,bck5,32.380794525146484
71739,red mango,redmango,redmango,32.46200942993164
14192,vitaminwater,vitaminwater,vitamin water,32.51792907714844
43064,lost arg,lostarg,lost arg,32.520050048828125
54512,ravelry,ravelry,ravelry,32.542259216308594
54546,anti patterns,antipatterns,antipatterns,32.57707595825195
2040,blue peter,bluepeter,bluepeter,32.579647064208984
76790,beer friday,beerfriday,beer friday,32.58399200439453
31426,SAPPHIRE 09,SAPPHIRE09,SAPPHIRE 09,32.584922790527344
16031,FLETCHER DAY,FLETCHERDAY,FLETCHER DAY,32.5910587310791
31003,Pistol Wink,PistolWink,Pistol Wink,32.61015701293945
8191,cold remedy,coldremedy,cold remedy,32.61589050292969
6379,Twitter whore,Twitterwhore,Twitter whore,32.6336555480957
11588,LBF 09,LBF09,LBF09,32.64585876464844
25558,twitter takeover,twittertakeover,twitter take over,32.665292739868164
13903,aloha friday,alohafriday,aloha friday,32.67597961425781
34175,ride to work,ridetowork,ride to work,32.67634582519531
48204,Bash mash,Bashmash,Bashmash,32.69176483154297
50342,ninja tweet,ninjatweet,ninjatweet,32.699100494384766
47175,heart balloon,heartballoon,heart balloon,32.70057678222656
13677,follow friday,followfriday,follow friday,32.70083999633789
7765,wake training,waketraining,wake training,32.70836639404297
14414,MWYDA,MWYDA,MWYDA,32.72905349731445
60501,hungee,hungee,hungee,32.73234558105469
27277,euroko,euroko,euroko,32.75893783569336
75741,wvfn,wvfn,wvfn,32.780277252197266
34437,google wtf,googlewtf,google wtf,32.84739303588867
16370,spark people,sparkpeople,spark people,32.866188049316406
46227,bushfires,bushfires,bushfires,32.869537353515625
56075,im just sayin,imjustsayin,im just sayin,32.922935485839844
50833,perl tweet,perltweet,perl tweet,32.9376335144043
23267,nerd prom,nerdprom,nerd prom,32.95085525512695
26897,Bring Tara Back,BringTaraBack,Bring Tara Back,32.96370315551758
28889,tcaf,tcaf,tcaf,32.97905731201172
9752,Henry Wood House,HenryWoodHouse,Henry Wood House,32.9796257019043
5791,geek meet,geekmeet,geekmeet,32.97997283935547
18877,live scribe,livescribe,livescribe,32.99405288696289
15060,Stabbity,Stabbity,Stabbity,33.01081085205078
22408,twdn,twdn,twdn,33.04509735107422
67931,mountain jam,mountainjam,mountain jam,33.05112838745117
3305,sat chat,satchat,sat chat,33.051673889160156
48394,emc world,emcworld,emcworld,33.05988311767578
5024,whuffie,whuffie,whuffie,33.065391540527344
19304,podcast friday,podcastfriday,podcast friday,33.076900482177734
69090,comet 09,comet09,comet 09,33.0847282409668
39384,we should find out,weshouldfindout,we should find out,33.098976135253906
15108,Chris Flu,ChrisFlu,ChrisFlu,33.099361419677734
25150,technological racism,technologicalracism,technological racism,33.10360336303711
24961,Save Dollhouse,SaveDollhouse,Save Dollhouse,33.10749816894531
75261,startup 2 startup,startup2startup,startup2startup,33.11077880859375
58521,i lose weight,iloseweight,i lose weight,33.130897521972656
1939,Mesh 09,Mesh09,Mesh09,33.137962341308594
27491,anti funny,antifunny,anti funny,33.176856994628906
32512,future sonic,futuresonic,future sonic,33.19915008544922
10315,medifast,medifast,medifast,33.216121673583984
69429,uk pubs,ukpubs,ukpubs,33.221683502197266
29311,fix replies,fixreplies,fix replies,33.25357437133789
12685,typo3,typo3,typo3,33.29490280151367
72000,oh no you didnt,ohnoyoudidnt,oh no you didnt,33.30286407470703
67669,grand rapids,grandrapids,grand rapids,33.328609466552734
27862,pyggy,pyggy,pyggy,33.34077835083008
54655,mu story,mustory,mustory,33.377010345458984
5783,ahbl,ahbl,ahbl,33.427772521972656
10153,music monday,musicmonday,music monday,33.45637512207031
4967,spec trial,spectrial,spectrial,33.45881271362305
9267,mw 2009,mw2009,mw2009,33.46526336669922
15976,munlei,munlei,munlei,33.47769546508789
11859,Global Marijuana March,GlobalMarijuanaMarch,Global Marijuana March,33.480106353759766
55766,meta meets,metameets,meta meets,33.56475830078125
47486,4 networking,4networking,4 networking,33.641536712646484
65567,bad microsoft,badmicrosoft,badmicrosoft,33.64643478393555
13600,flossy love,flossylove,flossylove,33.64842987060547
67617,ad lounge,adlounge,ad lounge,33.69813919067383
8264,last masters,lastmasters,last masters,33.69921875
2690,twunes,twunes,twunes,33.726139068603516
50326,orkut,orkut,orkut,33.729652404785156
64359,topic maps,topicmaps,topic maps,33.745609283447266
16953,hn date,hndate,hndate,33.74750518798828
64682,war is fucked,warisfucked,war is fucked,33.759220123291016
74562,the green teen,thegreenteen,the green teen,33.781883239746094
13541,rock plat,rockplat,rockplat,33.8317756652832
35797,india votes,indiavotes,indiavotes,33.85030746459961
13066,rails conf,railsconf,railsconf,33.865787506103516
72552,Cookout of the century,Cookoutofthecentury,Cookout of the century,33.877113342285156
68977,social media tv,socialmediatv,social media tv,33.90856170654297
22064,star wars day,starwarsday,starwarsday,33.920204162597656
12869,moose tracks,moosetracks,moose tracks,33.926692962646484
56049,LA ftw,LAftw,LA ftw,33.98030090332031
7089,amazon fail,amazonfail,amazon fail,34.03641891479492
826,fantasy surfer,fantasysurfer,fantasy surfer,34.045589447021484
39103,sulax,sulax,sulax,34.05308151245117
42219,make histori,makehistori,makehistori,34.05429458618164
58120,element sc,elementsc,element sc,34.07046890258789
6488,Felipe Baby,FelipeBaby,Felipe Baby,34.11287307739258
12549,tweet jack,tweetjack,tweetjack,34.123573303222656
14430,biz case,bizcase,bizcase,34.13393020629883
7622,skater hockey,skaterhockey,skaterhockey,34.1439208984375
13584,pc 09,pc09,pc09,34.16684341430664
24299,i lost the game,ilostthegame,i lost the game,34.167930603027344
75600,s1e8,s1e8,s1e8,34.18424606323242
64826,coffe club,coffeclub,coffe club,34.2120475769043
50240,adam lambert,adamlambert,adamlambert,34.21521759033203
34091,NHL Tweet up,NHLTweetup,NHL Tweetup,34.23564910888672
9387,yay men,yaymen,yay men,34.28841781616211
34841,NKTOB,NKTOB,NKTOB,34.2933464050293
44640,famous lovelies,famouslovelies,famous lovelies,34.31320571899414
38521,football 3 s,football3s,football 3s,34.33757019042969
56172,tweet coding,tweetcoding,tweet coding,34.37143325805664
11686,nation of idiots,nationofidiots,nation of idiots,34.449344635009766
37859,type nerd,typenerd,typenerd,34.49672317504883
6582,hac 5,hac5,hac5,34.5478630065918
23738,sa votes,savotes,savotes,34.56147384643555
64908,favorite icecream,favoriteicecream,favorite ice cream,34.56720733642578
23674,140 Sunday,140Sunday,140 Sunday,34.569305419921875
1866,nick darcy,nickdarcy,nickdarcy,34.57183837890625
34536,SMC Sea,SMCSea,SMC Sea,34.58636474609375
5172,fifth summit,fifthsummit,fifth summit,34.613990783691406
18971,save chuck,savechuck,save chuck,34.708106994628906
51637,iphone dev,iphonedev,iphone dev,34.71671676635742
14673,Kolache Factory,KolacheFactory,Kolache Factory,34.750831604003906
71782,maker faire,makerfaire,makerfaire,34.799224853515625
33861,chrome sucks,chromesucks,chrome sucks,34.821327209472656
55418,twiparty,twiparty,twiparty,34.82583999633789
64471,bored boots,boredboots,boredboots,34.84519958496094
11159,Opposite Tuesday,OppositeTuesday,Opposite Tuesday,34.859375
45530,tek 09,tek09,tek09,34.889427185058594
52089,save Earl,saveEarl,save Earl,34.889923095703125
17652,divorce party,divorceparty,divorce party,34.89963150024414
52272,legend of the seeker,legendoftheseeker,legend of the seeker,34.90229797363281
22706,shop to earn,shoptoearn,shop to earn,34.902950286865234
43160,adium,adium,adium,34.92463684082031
12607,jonas live,jonaslive,jonaslive,34.92951202392578
55470,kids min,kidsmin,kids min,34.94355392456055
16998,Waltz With Bashir,WaltzWithBashir,Waltz With Bashir,34.967201232910156
76439,xbox e3,xboxe3,xbox e3,35.01454162597656
20071,kelloggs,kelloggs,kelloggs,35.08324432373047
73559,miss him already,misshimalready,miss him already,35.125518798828125
47273,mayhem crew,mayhemcrew,mayhem crew,35.14463806152344
72239,friend fail,friendfail,friend fail,35.146385192871094
70421,amc main,amcmain,amc main,35.163822174072266
12429,kentucky derby,kentuckyderby,kentucky derby,35.18841552734375
427,stuck record,stuckrecord,stuck record,35.20372009277344
55076,EAS active,EASactive,EAS active,35.20656204223633
65444,farting loud,fartingloud,farting loud,35.215660095214844
8821,otalia,otalia,otalia,35.229225158691406
20402,we are lasers,wearelasers,we are lasers,35.241172790527344
34682,damn heroin,damnheroin,damn heroin,35.25294876098633
54898,sick friday,sickfriday,sick friday,35.26674270629883
60713,riesling,riesling,riesling,35.28302001953125
51955,vfth,vfth,v fth,35.28402328491211
14462,laddas,laddas,laddas,35.31505584716797
48762,sony sucks,sonysucks,sony sucks,35.32625198364258
66186,BEA 09,BEA09,BE A 09,35.366783142089844
21591,paw party,pawparty,pawparty,35.36852264404297
42315,charity tuesday,charitytuesday,charity tuesday,35.39386749267578
24138,wakeskate,wakeskate,wakeskate,35.425289154052734
69459,insane defaults,insanedefaults,insane defaults,35.44606399536133
20950,Hoppus day,Hoppusday,Hoppusday,35.467281341552734
15815,mh strategy,mhstrategy,mhstrategy,35.490966796875
10677,pol 09,pol09,pol09,35.5042839050293
16334,spsdc,spsdc,spsdc,35.52632522583008
79468,open space code,openspacecode,open space code,35.5567626953125
76325,SSMTUP,SSMTUP,SSMTUP,35.56015396118164
69846,tv _ addict,tv_addict,tv_addict,35.590484619140625
60190,traffic za,trafficza,trafficza,35.62187957763672
5332,web raising,webraising,webraising,35.62283706665039
32411,win playlist,winplaylist,winplaylist,35.638526916503906
20484,celebrity apprentice,celebrityapprentice,celebrityapprentice,35.64422607421875
64142,climber pickup,climberpickup,climber pickup,35.73827362060547
65934,screengrab 09,screengrab09,screengrab09,35.74705505371094
46752,microsoft fail,microsoftfail,microsoftfail,35.77397537231445
29649,bne traffic,bnetraffic,bnetraffic,35.7833137512207
50543,save earl,saveearl,save earl,35.80079650878906
5865,inline slalom,inlineslalom,inline slalom,35.8282470703125
12190,sage pay,sagepay,sagepay,35.84516525268555
31486,ukrds,ukrds,ukrds,35.84554672241211
70833,feast friday,feastfriday,feast friday,35.85164260864258
7,therapy fail,therapyfail,therapy fail,35.88555908203125
3474,camp courage,campcourage,campcourage,35.89036560058594
66658,idm final,idmfinal,idm final,35.899879455566406
51721,forecast friday,forecastfriday,forecast friday,35.91421890258789
66859,stevie wonder,steviewonder,stevie wonder,35.93919372558594
40928,twitter fon,twitterfon,twitterfon,36.019622802734375
21182,pixel tamer,pixeltamer,pixeltamer,36.0794792175293
34337,ass trending,asstrending,ass trending,36.08133316040039
79252,bionic commando,bioniccommando,bionic commando,36.099098205566406
10430,tweet dare,tweetdare,tweetdare,36.11829376220703
23197,frenchie b,frenchieb,frenchieb,36.12038040161133
18367,magical moms,magicalmoms,magical moms,36.15301513671875
76462,wish 27,wish27,wish27,36.17525100708008
73072,3 aaah,3aaah,3aaah,36.21268081665039
22007,taste camp,tastecamp,taste camp,36.21417236328125
50121,jaljeera,jaljeera,jaljeera,36.23952102661133
48716,SB drinks,SBdrinks,SB drinks,36.27320098876953
13032,aware sg,awaresg,awaresg,36.283809661865234
15447,tff 2009,tff2009,tff2009,36.28560256958008
2764,pain buddies,painbuddies,pain buddies,36.30200958251953
70917,NO FAKERY,NOFAKERY,NOFAKERY,36.30278778076172
511,twit teriffic,twitteriffic,twitteriffic,36.30431365966797
43904,still smokefree,stillsmokefree,still smoke free,36.30862808227539
53939,dunkin donuts,dunkindonuts,dunkin donuts,36.32538986206055
61831,far poll,farpoll,far poll,36.36589813232422
36197,fringe failure,fringefailure,fringe failure,36.38091278076172
42018,gr8 conf,gr8conf,gr8conf,36.442359924316406
74238,atl tweet,atltweet,atl tweet,36.443729400634766
72877,shortcake fail,shortcakefail,shortcakefail,36.483665466308594
6231,SATO 48,SATO48,SATO48,36.487457275390625
15234,paw pawty,pawpawty,pawpawty,36.5660400390625
75966,moustache fail,moustachefail,moustache fail,36.60902404785156
33536,punt astrophe,puntastrophe,puntastrophe,36.62726593017578
10280,poss con,posscon,posscon,36.64897537231445
30687,net prophet,netprophet,net prophet,36.7027587890625
61860,smc chicago,smcchicago,smcchicago,36.70476150512695
48969,au remix,auremix,auremix,36.743141174316406
8462,NHL tweetup,NHLtweetup,NHL tweetup,36.78547286987305
30322,twit hugs,twithugs,twit hugs,36.8428840637207
55327,leeds united,leedsunited,leedsunited,36.90049743652344
36017,twumpet,twumpet,twumpet,36.90475845336914
69344,metaverse u,metaverseu,metaverseu,36.93671417236328
20297,star trek arg,startrekarg,startrekarg,37.00579071044922
10520,fiesta movement,fiestamovement,fiesta movement,37.02838134765625
29189,trend fixing,trendfixing,trend fixing,37.06443405151367
47143,iabnet,iabnet,iabnet,37.15138244628906
46896,comic relief party,comicreliefparty,comic relief party,37.15748596191406
18344,dddsw,dddsw,dddsw,37.189308166503906
12769,cartoon avie,cartoonavie,cartoonavie,37.20676040649414
65530,lil oven,liloven,liloven,37.21748352050781
28312,twitter 4 vg,twitter4vg,twitter4vg,37.23789978027344
24640,twitter musical,twittermusical,twitter musical,37.26799774169922
12229,ipv6 summit,ipv6summit,ipv6 summit,37.279212951660156
49651,platform biased,platformbiased,platform biased,37.37510681152344
55160,fuck you fridays,fuckyoufridays,fuck you fridays,37.516719818115234
34856,l3ree,l3ree,l3ree,37.647212982177734
77386,jay leno,jayleno,jayleno,37.64748764038086
56534,Sav Earl,SavEarl,SavEarl,37.65056228637695
44589,Twitarrr,Twitarrr,Twitarrr,37.67473220825195
5308,sota 09,sota09,sota09,37.72814178466797
57429,deadliest catch,deadliestcatch,deadliest catch,37.75949478149414
39978,i am so graceful,iamsograceful,i am so graceful,37.77863311767578
60761,2 wk film,2wkfilm,2wk film,37.7794189453125
17458,mp expenses,mpexpenses,mp expenses,37.794673919677734
29765,boycott nick,boycottnick,boycottnick,37.79714584350586
57115,cow friday,cowfriday,cowfriday,37.81099319458008
69125,omg impatient,omgimpatient,omg impatient,37.8632926940918
3228,maximo park,maximopark,maximopark,37.879791259765625
7935,big deal moms,bigdealmoms,big deal moms,37.90443801879883
17282,TYGa man,TYGaman,TYGaman,37.908905029296875
74204,palm pre,palmpre,palm pre,37.973731994628906
53908,Coktup,Coktup,Coktup,37.991458892822266
79015,mars is coming,marsiscoming,mars is coming,38.062225341796875
7428,chick in train,chickintrain,chickintrain,38.07761001586914
26380,when i were a lad,wheniwerealad,when i were a lad,38.1124382019043
38239,book blockade,bookblockade,book blockade,38.127628326416016
50604,Fling out Friday,FlingoutFriday,Fling out Friday,38.14237976074219
1991,IVAA 09,IVAA09,IVAA09,38.169334411621094
46323,cf objective,cfobjective,cf objective,38.17033004760742
54128,webinale,webinale,webinale,38.209320068359375
59743,ShuaBq,ShuaBq,ShuaBq,38.22211456298828
39179,LOFNOTC,LOFNOTC,LOF NOTC,38.25843811035156
64622,bad optus,badoptus,bad optus,38.25973129272461
46515,save food day,savefoodday,savefoodday,38.28407669067383
8040,gadget show live,gadgetshowlive,gadgetshow live,38.31370544433594
29493,shibari con,shibaricon,shibaricon,38.37106704711914
66412,sccr18,sccr18,sccr18,38.39909362792969
46682,t barcamp,tbarcamp,tbarcamp,38.42920684814453
19458,hburg news,hburgnews,hburgnews,38.4586181640625
75089,grammar nazi,grammarnazi,grammar nazi,38.4586181640625
60107,sack of dicks,sackofdicks,sack of dicks,38.49741744995117
27557,vampire beatles,vampirebeatles,vampirebeatles,38.57583999633789
22225,beacon Hotel,beaconHotel,beacon Hotel,38.62053298950195
60320,star girl in space,stargirlinspace,stargirlinspace,38.6361198425293
68446,penile words,penilewords,penile words,38.67629623413086
12961,aces 2009,aces2009,aces 2009,38.6986083984375
34305,owjen,owjen,ow jen,38.71356964111328
50214,uollts,uollts,uollts,38.80103302001953
19074,barista wannabe,baristawannabe,barista wannabe,38.806434631347656
10050,symp 09,symp09,symp09,38.86357116699219
32599,sust now,sustnow,sustnow,38.88493347167969
60798,jonas webcast,jonaswebcast,jonaswebcast,38.92021179199219
12296,lions 2009,lions2009,lions2009,38.989654541015625
23404,zach is sexy,zachissexy,zach is sexy,39.051456451416016
6043,ned fail,nedfail,nedfail,39.082420349121094
52466,unnecessary _ shit,unnecessary_shit,unnecessary_shit,39.22251510620117
17338,Euro Django Con,EuroDjangoCon,Euro Django Con,39.24531936645508
13496,hamthrax,hamthrax,hamthrax,39.285579681396484
27704,mikey way day,mikeywayday,mikeywayday,39.29191589355469
30476,jonas paranoid,jonasparanoid,jonasparanoid,39.29648971557617
36589,Ed Tweet up,EdTweetup,EdTweetup,39.33381271362305
35393,craving something sweet,cravingsomethingsweet,craving something sweet,39.340057373046875
78747,trying not to be a stalker,tryingnottobeastalker,trying not to be a stalker,39.39231491088867
47608,golden opportunity missed,goldenopportunitymissed,golden opportunity missed,39.401031494140625
62931,i totally missed your face,itotallymissedyourface,i totally missed your face,39.41849899291992
67544,rr theatre,rrtheatre,rrtheatre,39.42884826660156
43101,smx london,smxlondon,smx london,39.43315505981445
29283,rpattz,rpattz,rpattz,39.4866828918457
68095,camp jitterbug,campjitterbug,campjitterbug,39.52406311035156
1296,Automation At a Cost,AutomationAtaCost,Automation At a Cost,39.622676849365234
50164,singh bca,singhbca,singhbca,39.62965774536133
19708,shoals biz,shoalsbiz,shoalsbiz,39.650875091552734
10984,prosehos,prosehos,prose hos,39.6711540222168
22787,sig jeans,sigjeans,sigjeans,39.71119689941406
71668,geeks on a plane,geeksonaplane,geeks on a plane,39.76460647583008
76971,leno leaves,lenoleaves,leno leaves,39.899742126464844
40410,roz savage,rozsavage,roz savage,39.97666549682617
24202,euruko,euruko,euruko,39.996177673339844
37493,book mooch,bookmooch,bookmooch,40.091251373291016
79799,absolution rising,absolutionrising,absolution rising,40.103912353515625
55899,unfollow friday,unfollowfriday,unfollowfriday,40.17046356201172
31135,ignite sydney,ignitesydney,ignite sydney,40.17741394042969
60677,sytycd,sytycd,sytycd,40.21302795410156
23119,30 SECONDS TO MARS,30SECONDSTOMARS,30 SECONDS TO MARS,40.22125244140625
28396,teched 2009,teched2009,tech ed 2009,40.24578094482422
16776,poynter day,poynterday,poynter day,40.248268127441406
38344,delonge day,delongeday,delonge day,40.271827697753906
73015,anti boyle,antiboyle,antiboyle,40.31229019165039
56824,wish i was in LA,wishiwasinLA,wish i was in LA,40.38771438598633
52050,bupa 10k,bupa10k,bupa10k,40.461795806884766
59657,miley brazil,mileybrazil,mileybrazil,40.49795913696289
57589,reject prop 8,rejectprop8,reject prop 8,40.51417541503906
17160,hoppus day,hoppusday,hoppusday,40.61684799194336
72693,the office nbc,theofficenbc,the office nbc,40.645042419433594
50412,simeon hobbes,simeonhobbes,simeon hobbes,40.818973541259766
18466,Hollywood Rcds,HollywoodRcds,Hollywood Rcds,40.83572006225586
30758,road twip,roadtwip,roadtwip,40.85615921020508
77177,terrible kitty mom,terriblekittymom,terrible kitty mom,40.87187194824219
66584,My PowerBook G4 RIP,MyPowerBookG4RIP,My PowerBook G4 RIP,40.879547119140625
28220,family force 5,familyforce5,family force 5,40.933536529541016
33449,lost fan fail,lostfanfail,lost fan fail,40.93952560424805
40302,lofnotc,lofnotc,lofnotc,41.05681610107422
77058,boo bad losers,boobadlosers,boo bad losers,41.062042236328125
59955,woozy wednesday,woozywednesday,woozy wednesday,41.0826530456543
31750,teched 09,teched09,tech ed 09,41.0963020324707
31074,oph crack,ophcrack,ophcrack,41.156951904296875
44364,moan monday,moanmonday,moan monday,41.20931625366211
51352,amped 180,amped180,amped180,41.29240417480469
51962,not at leaky,notatleaky,notatleaky,41.31669616699219
14374,dddscot,dddscot,dddscot,41.32611083984375
18163,r2 picnic,r2picnic,r2picnic,41.44009017944336
58359,3 words after sex,3wordsaftersex,3 words after sex,41.49274444580078
34799,LOSNOTC,LOSNOTC,LOSNOTC,41.54087829589844
7736,vconqr,vconqr,vconqr,41.67795944213867
7539,robie creek,robiecreek,robie creek,41.724979400634766
9579,bersetzen,bersetzen,bersetzen,41.725345611572266
50751,v2 power cut,v2powercut,v2 powercut,41.81592559814453
49801,bradie webb,bradiewebb,bradiewebb,41.830726623535156
61077,bTrendie,bTrendie,bTrendie,41.902103424072266
39458,post hunt 09,posthunt09,posthunt09,41.93705749511719
67755,strategic Clock,strategicClock,strategic Clock,41.940120697021484
69793,ox teach,oxteach,oxt each,42.13003158569336
34903,People Browsr,PeopleBrowsr,People Browsr,42.18013000488281
59769,unfollow diddy,unfollowdiddy,unfollowdiddy,42.208892822265625
23997,open hack london,openhacklondon,openhacklondon,42.21430587768555
21881,pictures for sad children,picturesforsadchildren,pictures for sad children,42.262168884277344
65308,jonas new songs,jonasnewsongs,jonas new songs,42.31617736816406
43793,moan mondays,moanmondays,moan mondays,42.44491195678711
66326,bea tweet up,beatweetup,beatweetup,42.60084533691406
51024,shaun diviney,shaundiviney,shaun diviney,42.64425277709961
15177,kilau meet,kilaumeet,kilau meet,42.68044662475586
79700,30 seconds to mars,30secondstomars,30 seconds to mars,42.68168640136719
75452,full moon crazy,fullmooncrazy,fullmooncrazy,42.71931076049805
68238,SAP Inside track,SAPInsidetrack,SAP Inside track,42.72446060180664
38976,go jays go,gojaysgo,go jays go,42.74372863769531
5587,here before oprah,herebeforeoprah,here before oprah,42.74482727050781
40107,dogsitter fail,dogsitterfail,dog sitter fail,42.7671012878418
63115,im a deprived child,imadeprivedchild,im a deprived child,42.807491302490234
21062,kosher FAIL,kosherFAIL,kosherFAIL,42.923709869384766
79989,bcleeds09,bcleeds09,bcleeds09,43.213768005371094
42571,psych unit entertainment,psychunitentertainment,psych unit entertainment,43.23198699951172
57689,3 stalker words,3stalkerwords,3 stalker words,43.388938903808594
32198,sg tweet up,sgtweetup,sgtweetup,43.426597595214844
22322,iihf hockey,iihfhockey,iihfhockey,43.434627532958984
69611,frehley friday,frehleyfriday,frehleyfriday,43.5018310546875
71186,hump the stump,humpthestump,hump the stump,43.567840576171875
61686,tango thursdays,tangothursdays,tango thursdays,43.577064514160156
33079,middle name thursday,middlenamethursday,middle name thursday,43.697471618652344
36573,z0S09,z0S09,z0S09,43.739009857177734
66792,whuffaoke,whuffaoke,whuffaoke,43.969417572021484
102,gay for peavy,gayforpeavy,gay for peavy,44.10891342163086
26166,looking at paint colours again,lookingatpaintcoloursagain,looking at paint colours again,44.25890350341797
2901,idiotic twitter apps,idiotictwitterapps,idiotic twitter apps,44.34262466430664
69247,brand wkshop,brandwkshop,brand wkshop,44.39957809448242
27462,when i were a lass,wheniwerealass,when i were a lass,44.42893981933594
56499,oew0509,oew0509,oew0509,44.49675750732422
3334,philly code camp,phillycodecamp,phillycodecamp,44.496971130371094
11461,Its Grim Up North,ItsGrimUpNorth,Its Grim Up North,44.50659942626953
65098,visial voicemail,visialvoicemail,visialvoicemail,44.51907730102539
36133,3 turnoff words,3turnoffwords,3 turn off words,44.561405181884766
6872,india votes 09,indiavotes09,indiavotes09,44.72954177856445
27055,TWO HANDS FLETCHER,TWOHANDSFLETCHER,TWO HANDS FLETCHER,44.781402587890625
16906,keys in mah car,keysinmahcar,keys in mah car,44.94275665283203
78878,php vikinger,phpvikinger,phpvikinger,45.15476989746094
20785,Hsv Tweet up,HsvTweetup,Hsv Tweetup,45.20451354980469
44295,gfy monday,gfymonday,gfymonday,45.276336669921875
27906,brambles fightback,bramblesfightback,brambles fight back,45.28440856933594
955,titsup tuesday,titsuptuesday,tits up tuesday,45.381935119628906
2214,fri night fever,frinightfever,fri nightfever,45.51832580566406
19513,bar camp bham,barcampbham,barcampbham,45.536293029785156
67006,friday fire hazzard,fridayfirehazzard,fridayfirehazzard,45.61305618286133
23484,OMG SWINE FLU,OMGSWINEFLU,OMG SWINE FLU,45.64281463623047
13128,sleepless in seattle,sleeplessinseattle,sleeplessinseattle,45.74455261230469
46177,Song Stuck In My Head When I Woke Up,SongStuckInMyHeadWhenIWokeUp,Song Stuck In My Head When I Woke Up,45.891258239746094
30942,yarra trams,yarratrams,yarr at rams,46.14765930175781
73748,noc tweetup,noctweetup,noc tweetup,46.23322296142578
13989,uxcb09,uxcb09,uxcb09,46.256343841552734
48912,mufty fail,muftyfail,muftyfail,46.45735168457031
26437,crap soap lines,crapsoaplines,crap soap lines,46.47268295288086
16679,tour de blono,tourdeblono,tour de blono,46.490482330322266
36841,wossy book club,wossybookclub,wossybookclub,46.53007507324219
34002,twss thurs,twssthurs,twss thurs,46.64347457885742
3560,bar camp orlando,barcamporlando,barcamporlando,46.830711364746094
7320,Grand East Anglia Run,GrandEastAngliaRun,Grand East Anglia Run,46.88068389892578
79119,tbilnewm edia,tbilnewmedia,tbilnewmedia,47.53943634033203
73241,flax and fiber friday,flaxandfiberfriday,flaxandfiber friday,47.69886779785156
68556,misha needs chapstick,mishaneedschapstick,misha needs chapstick,47.72489929199219
76081,zappn launch,zappnlaunch,zappnlaunch,47.830535888671875
36993,no undies sunday,noundiessunday,no undies sunday,47.96586608886719
70585,britains got talent,britainsgottalent,britains got talent,48.22675704956055
75015,bea twitty party,beatwittyparty,be at witty party,48.39409637451172
58063,what coty is not doing,whatcotyisnotdoing,what coty is not doing,48.60006332397461
